event_id,customer_id,product_id,event_type,event_ts,session_id,platform
391,1141,206,view,2023-02-17 00:00:00,sess_0000040,Web
392,76,711,add_to_cart,2024-01-09 00:00:00,sess_0000040,Web
393,3419,1453,view,2023-09-03 00:00:00,sess_0000040,Web
394,1596,1071,checkout,2023-06-28 00:00:00,sess_0000040,Web
395,741,1775,remove_from_cart,2024-07-21 00:00:00,sess_0000040,Mobile Web
396,1326,833,view,2024-09-12 00:00:00,sess_0000040,Web
397,3633,1010,view,2023-07-08 00:00:00,sess_0000040,iOS App
398,428,1518,view,2024-01-18 00:00:00,sess_0000040,Web
399,4521,1817,view,2023-09-23 00:00:00,sess_0000040,Mobile Web
400,2410,866,add_to_cart,2024-08-23 00:00:00,sess_0000040,Mobile Web
401,2139,760,purchase,2023-05-14 00:00:00,sess_0000041,Mobile Web
402,1020,1290,purchase,2024-01-13 00:00:00,sess_0000041,Mobile Web
403,3958,1552,purchase,2024-06-24 00:00:00,sess_0000041,Mobile Web
404,4865,1520,view,2024-09-20 00:00:00,sess_0000041,Mobile Web
405,4197,1703,view,2023-01-18 00:00:00,sess_0000041,iOS App
406,1763,985,view,2023-12-13 00:00:00,sess_0000041,iOS App
407,4339,187,view,2024-08-31 00:00:00,sess_0000041,Android App
408,3013,1810,purchase,2024-07-23 00:00:00,sess_0000041,Android App
409,239,1361,purchase,2023-03-29 00:00:00,sess_0000041,Web
410,2724,393,purchase,2023-02-21 00:00:00,sess_0000041,Mobile Web
411,3074,1553,view,2024-08-23 00:00:00,sess_0000042,iOS App
412,2748,1404,add_to_cart,2024-07-27 00:00:00,sess_0000042,Android App
413,1872,1024,view,2024-08-09 00:00:00,sess_0000042,Android App
414,4994,1700,view,2023-10-03 00:00:00,sess_0000042,iOS App
415,4434,75,add_to_cart,2023-09-10 00:00:00,sess_0000042,Web
416,3033,1879,view,2024-07-13 00:00:00,sess_0000042,iOS App
417,3883,80,remove_from_cart,2024-05-26 00:00:00,sess_0000042,iOS App
418,1030,687,add_to_cart,2024-03-08 00:00:00,sess_0000042,Mobile Web
419,2236,906,add_to_cart,2023-02-16 00:00:00,sess_0000042,Mobile Web
420,743,987,view,2024-12-17 00:00:00,sess_0000042,iOS App
421,1430,459,view,2023-04-28 00:00:00,sess_0000043,Android App
422,2044,1695,remove_from_cart,2023-03-11 00:00:00,sess_0000043,iOS App
423,1659,825,view,2024-05-27 00:00:00,sess_0000043,iOS App
424,2690,679,view,2023-09-04 00:00:00,sess_0000043,Android App
425,2094,559,remove_from_cart,2024-03-24 00:00:00,sess_0000043,Web
426,1847,1047,add_to_cart,2023-01-03 00:00:00,sess_0000043,Mobile Web
427,1912,1433,add_to_cart,2024-12-02 00:00:00,sess_0000043,Mobile Web
428,1521,710,view,2023-07-18 00:00:00,sess_0000043,Web
429,3343,1695,checkout,2023-02-02 00:00:00,sess_0000043,iOS App
430,2489,922,checkout,2023-08-31 00:00:00,sess_0000043,Android App
431,959,1497,add_to_cart,2023-04-17 00:00:00,sess_0000044,Mobile Web
432,2669,871,view,2023-02-02 00:00:00,sess_0000044,Android App
433,3034,701,add_to_cart,2024-09-06 00:00:00,sess_0000044,Android App
434,4152,1142,view,2024-09-08 00:00:00,sess_0000044,iOS App
435,2703,1855,remove_from_cart,2024-08-08 00:00:00,sess_0000044,Web
436,4005,1870,view,2023-06-16 00:00:00,sess_0000044,Web
437,4091,1719,add_to_cart,2023-07-08 00:00:00,sess_0000044,Mobile Web
438,3386,21,view,2024-01-29 00:00:00,sess_0000044,iOS App
439,2486,1796,view,2024-03-04 00:00:00,sess_0000044,Mobile Web
440,3689,1547,checkout,2024-02-06 00:00:00,sess_0000044,Android App
441,1303,93,view,2023-10-05 00:00:00,sess_0000045,Android App
442,4854,1225,view,2024-09-17 00:00:00,sess_0000045,Android App
443,1365,234,purchase,2023-12-20 00:00:00,sess_0000045,iOS App
444,4279,1063,checkout,2023-04-17 00:00:00,sess_0000045,iOS App
445,2408,1853,view,2023-11-03 00:00:00,sess_0000045,Web
446,1535,1004,view,2023-01-20 00:00:00,sess_0000045,Android App
447,1970,1692,view,2023-07-27 00:00:00,sess_0000045,Android App
448,2460,63,add_to_cart,2024-06-01 00:00:00,sess_0000045,Web
449,4836,1928,add_to_cart,2023-06-28 00:00:00,sess_0000045,Mobile Web
450,53,1649,view,2024-04-30 00:00:00,sess_0000045,iOS App
451,3266,579,view,2024-11-24 00:00:00,sess_0000046,Android App
452,1537,79,view,2023-10-28 00:00:00,sess_0000046,iOS App
453,548,1589,view,2024-11-04 00:00:00,sess_0000046,iOS App
454,1755,1506,checkout,2024-01-21 00:00:00,sess_0000046,Android App
455,457,255,purchase,2024-02-28 00:00:00,sess_0000046,Web
456,2843,1499,view,2024-01-03 00:00:00,sess_0000046,Web
457,629,779,checkout,2023-03-24 00:00:00,sess_0000046,Mobile Web
458,3015,1902,view,2023-04-26 00:00:00,sess_0000046,iOS App
459,829,399,view,2023-07-04 00:00:00,sess_0000046,Web
460,713,1167,view,2024-01-05 00:00:00,sess_0000046,Android App
461,1802,1633,checkout,2024-06-27 00:00:00,sess_0000047,iOS App
462,2658,1476,checkout,2023-10-24 00:00:00,sess_0000047,Android App
463,2957,1447,view,2023-12-23 00:00:00,sess_0000047,Mobile Web
464,3752,187,view,2023-06-07 00:00:00,sess_0000047,Mobile Web
465,4537,1934,remove_from_cart,2024-05-29 00:00:00,sess_0000047,Android App
466,685,333,view,2024-02-19 00:00:00,sess_0000047,Web
467,4628,1616,view,2024-04-30 00:00:00,sess_0000047,Web
468,4169,628,add_to_cart,2023-04-10 00:00:00,sess_0000047,iOS App
469,2505,1809,checkout,2024-07-25 00:00:00,sess_0000047,iOS App
470,3698,1490,view,2024-01-21 00:00:00,sess_0000047,Android App
471,2333,1838,view,2023-03-04 00:00:00,sess_0000048,Web
472,2157,527,add_to_cart,2023-05-28 00:00:00,sess_0000048,Web
473,4704,1536,add_to_cart,2024-11-04 00:00:00,sess_0000048,Web
474,2959,1245,view,2024-03-12 00:00:00,sess_0000048,iOS App
475,2987,1181,checkout,2023-08-09 00:00:00,sess_0000048,Android App
476,1041,1729,view,2024-12-31 00:00:00,sess_0000048,iOS App
477,3281,1086,checkout,2023-07-25 00:00:00,sess_0000048,Android App
478,1004,612,view,2024-01-10 00:00:00,sess_0000048,Mobile Web
479,1805,1601,remove_from_cart,2023-02-08 00:00:00,sess_0000048,Android App
480,2733,646,view,2024-05-18 00:00:00,sess_0000048,iOS App
481,1747,366,remove_from_cart,2024-12-19 00:00:00,sess_0000049,Android App
482,681,1971,add_to_cart,2023-06-13 00:00:00,sess_0000049,Web
483,119,176,view,2023-01-21 00:00:00,sess_0000049,Android App
484,1895,17,remove_from_cart,2023-10-27 00:00:00,sess_0000049,Mobile Web
485,659,1564,checkout,2024-08-26 00:00:00,sess_0000049,Mobile Web
486,1675,1783,add_to_cart,2023-09-01 00:00:00,sess_0000049,Android App
487,4216,953,remove_from_cart,2023-05-11 00:00:00,sess_0000049,Mobile Web
488,2399,1276,view,2024-11-20 00:00:00,sess_0000049,Android App
489,3540,428,add_to_cart,2023-04-08 00:00:00,sess_0000049,Web
490,1988,1241,add_to_cart,2023-07-06 00:00:00,sess_0000049,iOS App
491,489,482,view,2023-03-29 00:00:00,sess_0000050,iOS App
492,2739,1440,view,2024-11-30 00:00:00,sess_0000050,Web
493,302,418,view,2024-12-12 00:00:00,sess_0000050,Web
494,1651,453,purchase,2024-09-24 00:00:00,sess_0000050,Web
495,1872,996,view,2024-10-28 00:00:00,sess_0000050,Mobile Web
496,1874,869,add_to_cart,2024-03-14 00:00:00,sess_0000050,Android App
497,4218,168,view,2024-10-21 00:00:00,sess_0000050,Android App
498,143,1790,view,2024-08-11 00:00:00,sess_0000050,Web
499,3500,906,view,2024-02-13 00:00:00,sess_0000050,Android App
500,2470,841,view,2023-01-08 00:00:00,sess_0000050,iOS App
501,4879,1859,view,2023-02-01 00:00:00,sess_0000051,iOS App
502,2225,1221,checkout,2023-08-08 00:00:00,sess_0000051,Android App
503,4733,571,view,2024-07-09 00:00:00,sess_0000051,Web
504,4946,637,view,2024-06-14 00:00:00,sess_0000051,iOS App
505,172,946,purchase,2024-10-09 00:00:00,sess_0000051,Mobile Web
506,3408,153,view,2023-12-14 00:00:00,sess_0000051,Web
507,1925,1436,purchase,2024-10-24 00:00:00,sess_0000051,iOS App
508,3439,1214,view,2023-04-01 00:00:00,sess_0000051,Android App
509,2882,310,view,2024-02-08 00:00:00,sess_0000051,Web
510,1907,1619,view,2023-05-24 00:00:00,sess_0000051,Android App
511,1567,415,view,2024-11-26 00:00:00,sess_0000052,Web
512,1127,751,add_to_cart,2024-04-12 00:00:00,sess_0000052,Android App
513,2197,625,purchase,2023-06-14 00:00:00,sess_0000052,Android App
514,699,783,view,2023-08-03 00:00:00,sess_0000052,Android App
515,242,719,view,2023-06-02 00:00:00,sess_0000052,iOS App
516,2397,634,view,2024-12-10 00:00:00,sess_0000052,iOS App
517,4089,12,view,2023-05-17 00:00:00,sess_0000052,Android App
518,468,365,view,2023-05-15 00:00:00,sess_0000052,iOS App
519,248,290,view,2024-03-03 00:00:00,sess_0000052,iOS App
520,4444,718,view,2024-06-30 00:00:00,sess_0000052,Web
521,1817,1762,checkout,2024-06-17 00:00:00,sess_0000053,iOS App
522,3846,890,view,2023-02-26 00:00:00,sess_0000053,Mobile Web
523,1680,1250,view,2023-11-24 00:00:00,sess_0000053,Web
524,1774,1970,checkout,2023-08-12 00:00:00,sess_0000053,Mobile Web
525,4272,999,view,2024-04-19 00:00:00,sess_0000053,Mobile Web
526,891,1390,view,2023-03-31 00:00:00,sess_0000053,Android App
527,2762,37,purchase,2024-01-22 00:00:00,sess_0000053,iOS App
528,1614,1995,add_to_cart,2024-01-23 00:00:00,sess_0000053,Web
529,4621,868,view,2024-10-30 00:00:00,sess_0000053,iOS App
530,3133,1372,purchase,2023-11-19 00:00:00,sess_0000053,Mobile Web
531,691,1322,view,2023-11-14 00:00:00,sess_0000054,Mobile Web
532,3931,481,view,2024-08-24 00:00:00,sess_0000054,Mobile Web
533,2606,768,add_to_cart,2023-05-04 00:00:00,sess_0000054,iOS App
534,4143,195,view,2023-07-11 00:00:00,sess_0000054,Mobile Web
535,4753,645,view,2024-03-27 00:00:00,sess_0000054,Web
536,2053,196,view,2024-02-16 00:00:00,sess_0000054,Android App
537,599,1389,view,2024-05-26 00:00:00,sess_0000054,Android App
538,4507,1406,add_to_cart,2023-11-15 00:00:00,sess_0000054,Android App
539,721,447,view,2024-01-03 00:00:00,sess_0000054,Web
540,1221,1685,checkout,2023-05-19 00:00:00,sess_0000054,iOS App
541,3533,1655,view,2024-02-15 00:00:00,sess_0000055,Web
542,1692,1678,purchase,2023-10-11 00:00:00,sess_0000055,Android App
543,418,1880,view,2023-01-21 00:00:00,sess_0000055,Web
544,2075,1419,view,2023-12-15 00:00:00,sess_0000055,iOS App
545,1092,1195,view,2023-06-06 00:00:00,sess_0000055,Web
546,4268,1895,view,2024-04-25 00:00:00,sess_0000055,Android App
547,440,747,view,2023-11-19 00:00:00,sess_0000055,iOS App
548,3474,784,view,2023-03-07 00:00:00,sess_0000055,Android App
549,1330,1035,add_to_cart,2024-08-29 00:00:00,sess_0000055,Web
550,997,1541,remove_from_cart,2024-03-10 00:00:00,sess_0000055,Mobile Web
551,2871,1134,view,2023-02-25 00:00:00,sess_0000056,Mobile Web
552,4236,818,checkout,2024-06-20 00:00:00,sess_0000056,Mobile Web
553,3756,346,view,2024-11-10 00:00:00,sess_0000056,Mobile Web
554,15,1354,add_to_cart,2024-10-26 00:00:00,sess_0000056,Mobile Web
555,2235,962,view,2024-01-12 00:00:00,sess_0000056,Android App
556,4308,74,view,2024-09-29 00:00:00,sess_0000056,Android App
557,998,1023,view,2023-12-26 00:00:00,sess_0000056,iOS App
558,424,447,view,2023-01-29 00:00:00,sess_0000056,Web
559,1672,1721,add_to_cart,2023-01-14 00:00:00,sess_0000056,Android App
560,2091,1782,view,2024-08-18 00:00:00,sess_0000056,iOS App
561,3575,744,view,2023-06-25 00:00:00,sess_0000057,Android App
562,4380,1440,checkout,2023-08-01 00:00:00,sess_0000057,Web
563,3810,12,view,2023-03-26 00:00:00,sess_0000057,Mobile Web
564,3694,1541,view,2024-05-15 00:00:00,sess_0000057,Android App
565,3217,1298,remove_from_cart,2023-06-29 00:00:00,sess_0000057,Web
566,2402,1512,add_to_cart,2023-03-08 00:00:00,sess_0000057,iOS App
567,4772,1268,view,2024-02-07 00:00:00,sess_0000057,Web
568,3953,547,view,2024-07-24 00:00:00,sess_0000057,Mobile Web
569,2143,98,view,2024-09-24 00:00:00,sess_0000057,Web
570,347,113,view,2023-07-14 00:00:00,sess_0000057,iOS App
571,2153,1554,remove_from_cart,2024-09-24 00:00:00,sess_0000058,Web
572,3643,286,checkout,2023-06-17 00:00:00,sess_0000058,Web
573,488,1875,view,2024-01-08 00:00:00,sess_0000058,iOS App
574,3021,1882,view,2023-04-04 00:00:00,sess_0000058,Mobile Web
575,2417,244,view,2024-04-05 00:00:00,sess_0000058,Android App
576,4147,1184,checkout,2024-08-12 00:00:00,sess_0000058,iOS App
577,3969,718,checkout,2023-03-04 00:00:00,sess_0000058,iOS App
578,75,997,view,2023-08-15 00:00:00,sess_0000058,Mobile Web
579,1966,809,purchase,2023-02-23 00:00:00,sess_0000058,Mobile Web
580,2839,1625,add_to_cart,2023-02-07 00:00:00,sess_0000058,iOS App
581,4881,1480,view,2023-06-15 00:00:00,sess_0000059,Mobile Web
582,1649,452,view,2024-05-06 00:00:00,sess_0000059,iOS App
583,3161,1408,purchase,2024-12-19 00:00:00,sess_0000059,iOS App
584,3858,441,add_to_cart,2024-04-17 00:00:00,sess_0000059,Web
585,2970,1988,view,2023-07-11 00:00:00,sess_0000059,Mobile Web
586,2315,179,add_to_cart,2023-03-02 00:00:00,sess_0000059,iOS App
587,4374,652,view,2023-01-02 00:00:00,sess_0000059,iOS App
588,802,324,checkout,2024-06-26 00:00:00,sess_0000059,Web
589,104,423,view,2023-01-15 00:00:00,sess_0000059,iOS App
590,2594,1074,view,2023-02-03 00:00:00,sess_0000059,Web
591,2440,1702,purchase,2023-03-23 00:00:00,sess_0000060,Web
592,1611,242,add_to_cart,2023-10-02 00:00:00,sess_0000060,iOS App
593,2348,398,view,2023-11-19 00:00:00,sess_0000060,Mobile Web
594,2112,1963,checkout,2024-11-27 00:00:00,sess_0000060,Mobile Web
595,2112,610,checkout,2024-05-31 00:00:00,sess_0000060,Android App
596,1544,1185,view,2023-07-24 00:00:00,sess_0000060,iOS App
597,1950,972,view,2024-05-09 00:00:00,sess_0000060,iOS App
598,4644,1940,view,2023-11-01 00:00:00,sess_0000060,iOS App
599,903,1949,add_to_cart,2023-04-26 00:00:00,sess_0000060,Mobile Web
600,4488,1970,view,2024-06-14 00:00:00,sess_0000060,Android App
601,4857,770,add_to_cart,2023-10-18 00:00:00,sess_0000061,Mobile Web
602,3862,1310,view,2024-04-23 00:00:00,sess_0000061,Mobile Web
603,2241,444,purchase,2024-12-29 00:00:00,sess_0000061,Web
604,2030,64,view,2024-11-21 00:00:00,sess_0000061,Web
605,4062,1254,view,2023-11-05 00:00:00,sess_0000061,Mobile Web
606,278,1785,add_to_cart,2023-03-27 00:00:00,sess_0000061,Web
607,2250,327,purchase,2023-08-27 00:00:00,sess_0000061,Mobile Web
608,1281,958,view,2023-12-06 00:00:00,sess_0000061,Web
609,243,239,view,2024-07-22 00:00:00,sess_0000061,Web
610,1639,1615,add_to_cart,2023-02-18 00:00:00,sess_0000061,Web
611,4285,1810,view,2024-08-14 00:00:00,sess_0000062,iOS App
612,390,1272,remove_from_cart,2023-05-01 00:00:00,sess_0000062,Web
613,3498,847,purchase,2024-06-08 00:00:00,sess_0000062,Web
614,724,1125,view,2023-09-26 00:00:00,sess_0000062,Mobile Web
615,2984,783,view,2024-05-16 00:00:00,sess_0000062,Mobile Web
616,4915,1373,checkout,2023-12-22 00:00:00,sess_0000062,Android App
617,1791,1431,view,2024-09-19 00:00:00,sess_0000062,Android App
618,3201,247,purchase,2023-09-20 00:00:00,sess_0000062,iOS App
619,2432,232,view,2024-09-03 00:00:00,sess_0000062,Android App
620,540,1587,view,2023-04-08 00:00:00,sess_0000062,Android App
621,4929,7,view,2023-07-10 00:00:00,sess_0000063,iOS App
622,1982,690,view,2024-04-01 00:00:00,sess_0000063,Web
623,900,877,view,2024-01-07 00:00:00,sess_0000063,iOS App
624,4364,1663,view,2024-01-16 00:00:00,sess_0000063,Android App
625,3815,1207,purchase,2024-12-16 00:00:00,sess_0000063,Mobile Web
626,1024,1233,purchase,2024-09-30 00:00:00,sess_0000063,Web
627,996,725,checkout,2024-12-10 00:00:00,sess_0000063,iOS App
628,1170,1010,view,2024-04-09 00:00:00,sess_0000063,iOS App
629,1209,1117,view,2024-06-05 00:00:00,sess_0000063,Android App
630,61,649,add_to_cart,2024-08-20 00:00:00,sess_0000063,Mobile Web
631,4268,1330,view,2023-02-11 00:00:00,sess_0000064,Mobile Web
632,4197,579,view,2024-02-05 00:00:00,sess_0000064,iOS App
633,1353,1700,add_to_cart,2023-05-28 00:00:00,sess_0000064,Web
634,1446,1248,view,2023-11-29 00:00:00,sess_0000064,Android App
635,2450,24,view,2024-04-10 00:00:00,sess_0000064,Mobile Web
636,4443,497,checkout,2024-05-10 00:00:00,sess_0000064,Mobile Web
637,3972,881,view,2024-04-26 00:00:00,sess_0000064,iOS App
638,208,33,view,2024-12-17 00:00:00,sess_0000064,Web
639,3873,231,view,2024-12-29 00:00:00,sess_0000064,Web
640,4231,1272,purchase,2023-12-01 00:00:00,sess_0000064,Mobile Web
641,2624,1124,view,2023-12-15 00:00:00,sess_0000065,iOS App
642,2268,161,checkout,2024-10-15 00:00:00,sess_0000065,Mobile Web
643,2412,925,add_to_cart,2023-06-27 00:00:00,sess_0000065,Web
644,4644,1121,view,2023-08-29 00:00:00,sess_0000065,Web
645,3309,958,view,2023-01-06 00:00:00,sess_0000065,iOS App
646,3333,1081,view,2023-03-23 00:00:00,sess_0000065,Android App
647,4408,1410,add_to_cart,2023-03-24 00:00:00,sess_0000065,iOS App
648,4183,1229,view,2024-01-27 00:00:00,sess_0000065,Android App
649,348,168,view,2023-01-25 00:00:00,sess_0000065,iOS App
650,4212,1639,checkout,2024-04-06 00:00:00,sess_0000065,Web
651,3045,691,add_to_cart,2023-12-22 00:00:00,sess_0000066,Mobile Web
652,515,1497,checkout,2023-01-02 00:00:00,sess_0000066,iOS App
653,2292,429,view,2024-08-28 00:00:00,sess_0000066,iOS App
654,2896,1995,view,2023-07-24 00:00:00,sess_0000066,Android App
655,2919,74,remove_from_cart,2024-12-26 00:00:00,sess_0000066,Web
656,7,1366,view,2023-11-16 00:00:00,sess_0000066,Android App
657,1312,936,remove_from_cart,2023-12-22 00:00:00,sess_0000066,Android App
658,4650,1082,checkout,2023-06-14 00:00:00,sess_0000066,Web
659,2935,1653,view,2023-06-16 00:00:00,sess_0000066,Web
660,2672,1780,view,2023-04-10 00:00:00,sess_0000066,Android App
661,3845,1863,view,2024-07-04 00:00:00,sess_0000067,Mobile Web
662,4141,1683,add_to_cart,2024-02-11 00:00:00,sess_0000067,Web
663,4652,1019,view,2024-05-14 00:00:00,sess_0000067,Web
664,1920,729,add_to_cart,2024-11-11 00:00:00,sess_0000067,Android App
665,3724,1456,view,2024-12-04 00:00:00,sess_0000067,Android App
666,3345,209,add_to_cart,2023-03-16 00:00:00,sess_0000067,Android App
667,1799,1713,add_to_cart,2024-02-20 00:00:00,sess_0000067,Web
668,3697,677,view,2024-06-16 00:00:00,sess_0000067,Mobile Web
669,1624,1729,view,2023-11-16 00:00:00,sess_0000067,Web
670,3339,679,add_to_cart,2024-06-03 00:00:00,sess_0000067,Mobile Web
671,2061,1010,view,2024-10-14 00:00:00,sess_0000068,iOS App
672,4543,791,view,2023-09-26 00:00:00,sess_0000068,Android App
673,117,1478,add_to_cart,2023-07-05 00:00:00,sess_0000068,iOS App
674,1197,475,view,2023-09-24 00:00:00,sess_0000068,Web
675,3708,1451,view,2023-10-02 00:00:00,sess_0000068,Web
676,2076,48,view,2024-11-18 00:00:00,sess_0000068,Web
677,4138,275,view,2023-08-27 00:00:00,sess_0000068,iOS App
678,2629,114,checkout,2024-07-06 00:00:00,sess_0000068,Android App
679,2461,1726,add_to_cart,2023-09-28 00:00:00,sess_0000068,Web
680,604,116,view,2023-07-02 00:00:00,sess_0000068,Android App
681,4419,827,view,2024-12-19 00:00:00,sess_0000069,iOS App
682,476,836,view,2023-09-07 00:00:00,sess_0000069,Web
683,3893,1405,view,2023-10-04 00:00:00,sess_0000069,Mobile Web
684,674,490,view,2024-07-30 00:00:00,sess_0000069,Android App
685,3003,70,view,2024-03-29 00:00:00,sess_0000069,Web
686,1699,1892,add_to_cart,2024-02-16 00:00:00,sess_0000069,iOS App
687,1460,371,view,2023-12-06 00:00:00,sess_0000069,iOS App
688,3410,301,add_to_cart,2024-04-25 00:00:00,sess_0000069,Web
689,2802,652,view,2023-05-18 00:00:00,sess_0000069,Web
690,3595,435,view,2023-08-30 00:00:00,sess_0000069,Mobile Web
691,631,1789,view,2024-01-19 00:00:00,sess_0000070,Mobile Web
692,2674,70,view,2024-03-16 00:00:00,sess_0000070,Web
693,4846,1787,view,2023-10-20 00:00:00,sess_0000070,Web
694,2652,922,view,2024-06-18 00:00:00,sess_0000070,Mobile Web
695,3896,1111,view,2023-06-08 00:00:00,sess_0000070,Web
696,4933,826,checkout,2024-01-14 00:00:00,sess_0000070,Android App
697,3079,1776,add_to_cart,2023-11-14 00:00:00,sess_0000070,Mobile Web
698,4274,269,view,2024-04-15 00:00:00,sess_0000070,iOS App
699,2643,113,add_to_cart,2024-03-29 00:00:00,sess_0000070,iOS App
700,2451,204,purchase,2024-06-21 00:00:00,sess_0000070,iOS App
701,1117,1779,purchase,2024-02-19 00:00:00,sess_0000071,Web
702,1478,621,view,2023-09-17 00:00:00,sess_0000071,Web
703,1142,752,purchase,2023-09-11 00:00:00,sess_0000071,iOS App
704,4860,195,view,2023-04-21 00:00:00,sess_0000071,Mobile Web
705,3645,404,view,2023-07-14 00:00:00,sess_0000071,iOS App
706,4260,1269,purchase,2024-11-15 00:00:00,sess_0000071,iOS App
707,4307,513,view,2023-09-27 00:00:00,sess_0000071,iOS App
708,513,1997,remove_from_cart,2024-07-28 00:00:00,sess_0000071,Mobile Web
709,154,166,view,2023-09-23 00:00:00,sess_0000071,Web
710,3365,1520,add_to_cart,2023-03-06 00:00:00,sess_0000071,Android App
711,814,858,view,2024-04-02 00:00:00,sess_0000072,Android App
712,3402,931,add_to_cart,2024-04-13 00:00:00,sess_0000072,iOS App
713,3045,626,view,2023-04-04 00:00:00,sess_0000072,Android App
714,4175,803,view,2023-07-20 00:00:00,sess_0000072,Web
715,4369,1711,checkout,2023-07-02 00:00:00,sess_0000072,Mobile Web
716,2470,653,view,2024-12-26 00:00:00,sess_0000072,Android App
717,2395,1749,add_to_cart,2024-02-06 00:00:00,sess_0000072,Android App
718,4124,554,view,2024-11-26 00:00:00,sess_0000072,Android App
719,4361,654,view,2024-02-20 00:00:00,sess_0000072,iOS App
720,4109,372,checkout,2023-03-29 00:00:00,sess_0000072,Android App
