order_id,customer_id,seller_id,product_id,order_date,status,gmv,discount_amt,delivery_days,return_flag
391,1359,150,1507,2024-07-19,Delivered,216.01,123.99,13.0,False
392,4159,491,1554,2023-07-04,Delivered,9886.51,3483.49,11.0,False
393,4805,441,1845,2024-12-05,Delivered,53034.25,17395.75,11.0,False
394,4486,2,726,2024-02-06,Cancelled,843.83,56.17,,False
395,3524,86,247,2024-09-13,Delivered,37215.98,28944.02,6.0,False
396,3910,378,1977,2023-02-28,Delivered,205.7,4.3,4.0,False
397,520,119,1460,2024-09-06,Delivered,18223.23,1186.77,10.0,False
398,2994,24,605,2024-12-05,Delivered,526.65,63.35,12.0,False
399,1245,404,1548,2024-02-11,Delivered,4537.95,372.05,4.0,False
400,1901,247,1150,2023-12-26,Processing,15650.11,1809.89,,False
401,4785,304,1316,2024-09-02,Delivered,15318.95,3291.05,5.0,False
402,157,98,317,2023-12-31,Delivered,533.77,326.23,4.0,False
403,2356,285,54,2023-04-09,Delivered,359.44,110.56,7.0,False
404,167,171,1343,2024-11-10,Delivered,8369.19,1040.81,1.0,False
405,4060,339,1545,2024-06-07,Returned,1065.15,634.85,,True
406,1732,239,217,2023-10-17,Delivered,144.4,25.6,8.0,False
407,2074,148,349,2024-05-09,Delivered,6669.97,330.03,5.0,False
408,588,242,964,2023-04-20,Delivered,3392.88,1177.12,2.0,False
409,243,103,993,2023-01-11,Cancelled,98.12,71.88,,False
410,2270,469,1455,2024-11-26,Delivered,3388.44,441.56,9.0,False
411,3923,151,812,2023-08-02,Returned,630.26,109.74,,True
412,41,227,1599,2024-01-22,Delivered,62306.0,8914.0,3.0,False
413,3850,135,449,2023-10-27,Delivered,246.84,53.16,2.0,False
414,1581,224,304,2023-01-02,Delivered,887.32,2.68,9.0,False
415,1088,405,1217,2023-12-31,Delivered,12047.98,1262.02,9.0,False
416,2508,111,1390,2023-01-05,Delivered,1397.61,1032.39,10.0,False
417,1121,203,506,2023-01-19,Delivered,49845.31,26624.69,10.0,False
418,3060,68,1586,2024-03-27,Delivered,2029.83,950.17,12.0,False
419,421,112,1881,2024-07-26,Delivered,516.0,124.0,11.0,False
420,4287,36,1517,2024-04-26,Delivered,2350.8,109.2,8.0,False
421,550,128,646,2024-07-20,Cancelled,3208.62,231.38,,False
422,1885,388,693,2023-12-05,Delivered,178.03,21.97,10.0,False
423,1969,307,451,2024-01-02,Returned,5879.62,30.38,,True
424,343,268,751,2024-02-11,Delivered,779.33,50.67,11.0,False
425,4579,429,1101,2024-09-06,Delivered,79789.52,63140.48,8.0,False
426,762,44,1802,2023-01-31,Delivered,1402.74,167.26,5.0,False
427,2696,140,1269,2023-11-08,Delivered,921.68,528.32,12.0,False
428,3795,19,1003,2024-04-05,Cancelled,8210.37,819.63,,False
429,4718,214,565,2023-02-10,Returned,6201.33,3228.67,,True
430,3190,441,940,2024-01-09,Delivered,16082.76,5087.24,6.0,False
431,3154,49,1178,2024-09-16,Delivered,5302.05,1457.95,13.0,False
432,3852,106,1904,2024-11-13,Delivered,16474.5,235.5,7.0,False
433,420,266,1109,2023-04-09,Delivered,261.02,178.98,14.0,False
434,2571,220,1528,2024-12-23,Cancelled,7867.9,72.1,,False
435,3882,439,1280,2023-02-02,Returned,10685.89,4314.11,,True
436,4148,234,1462,2024-12-02,Cancelled,4021.36,2798.64,,False
437,4721,302,1356,2024-03-10,Delivered,7718.62,1981.38,2.0,False
438,3361,127,793,2023-08-26,Delivered,6273.57,1056.43,5.0,False
439,2719,226,1564,2024-07-04,Delivered,319.58,10.42,9.0,False
440,1192,198,1879,2023-04-24,Delivered,665.18,314.82,6.0,False
441,4533,497,1658,2023-03-10,Delivered,793.18,216.82,3.0,False
442,4019,389,1723,2023-06-20,Cancelled,568.47,301.53,,False
443,3007,467,1152,2024-06-05,Cancelled,640.17,249.83,,False
444,3313,14,1329,2024-11-20,Delivered,5129.64,410.36,11.0,False
445,4590,399,1086,2023-12-23,Delivered,9666.5,1463.5,6.0,False
446,506,362,1794,2023-08-21,Delivered,483.98,96.02,13.0,False
447,1016,272,570,2023-07-28,Returned,8402.3,897.7,,True
448,179,253,658,2024-05-20,Delivered,93073.42,18496.58,14.0,False
449,2092,281,253,2023-09-19,Delivered,691.57,168.43,12.0,False
450,2227,19,1889,2023-10-08,Delivered,5091.67,3138.33,13.0,False
451,1008,27,911,2023-09-02,Delivered,13355.61,2664.39,12.0,False
452,4975,249,866,2024-03-31,Delivered,102376.87,16743.13,3.0,False
453,4603,258,1197,2023-06-30,Delivered,1475.14,334.86,11.0,False
454,3715,474,1840,2023-06-07,Cancelled,1030.21,179.79,,False
455,3977,295,423,2024-08-25,Delivered,10533.14,5286.86,14.0,False
456,942,409,1518,2024-01-19,Returned,15235.24,5624.76,,True
457,3342,324,1747,2024-11-22,Delivered,298.65,121.35,14.0,False
458,4168,462,1797,2024-01-11,Delivered,436.17,73.83,14.0,False
459,1994,489,946,2024-11-14,Delivered,39153.26,23626.74,11.0,False
460,1171,182,992,2024-12-15,Returned,425.23,294.77,,True
461,4060,236,1327,2024-03-16,Delivered,95.02,44.98,2.0,False
462,876,244,1144,2023-01-03,Delivered,657.8,112.2,5.0,False
463,1293,180,1902,2023-03-04,Delivered,118562.81,13317.19,7.0,False
464,1647,461,1954,2023-05-04,Delivered,1935.52,1074.48,2.0,False
465,2885,76,838,2024-04-21,Cancelled,1178.21,521.79,,False
466,1276,452,984,2023-04-24,Delivered,2407.28,1292.72,8.0,False
467,841,225,1179,2024-04-24,Delivered,1327.69,1072.31,7.0,False
468,2422,92,437,2024-02-25,Delivered,9023.32,4516.68,12.0,False
469,2410,108,940,2023-01-25,Delivered,19671.63,1498.37,9.0,False
470,3784,204,1122,2024-02-21,Delivered,365.63,144.37,3.0,False
471,284,74,1911,2024-03-24,Cancelled,10074.17,6415.83,,False
472,3247,328,1512,2023-03-15,Delivered,15141.12,2808.88,4.0,False
473,2235,454,1177,2024-03-07,Delivered,8351.39,258.61,8.0,False
474,4198,81,259,2023-11-29,Delivered,13499.76,2400.24,11.0,False
475,3202,356,92,2023-01-22,Delivered,457.43,202.57,2.0,False
476,1514,202,656,2023-02-03,Delivered,2803.61,1316.39,2.0,False
477,1855,48,487,2024-04-27,Delivered,397.88,52.12,14.0,False
478,3539,197,277,2023-02-26,Delivered,15276.71,1143.29,8.0,False
479,1465,143,892,2024-10-30,Delivered,1479.36,330.64,3.0,False
480,4631,143,1285,2024-02-26,Delivered,90.04,69.96,4.0,False
481,3559,468,686,2024-05-27,Delivered,103020.7,11529.3,2.0,False
482,556,123,956,2024-07-21,Delivered,4251.24,1398.76,9.0,False
483,949,115,66,2023-07-11,Delivered,473.84,356.16,7.0,False
484,2430,183,1589,2024-10-31,Cancelled,3083.54,1756.46,,False
485,2583,62,681,2023-04-23,Delivered,9645.65,5774.35,1.0,False
486,69,187,903,2024-12-03,Delivered,102145.62,514.38,3.0,False
487,4355,253,1276,2024-02-13,Delivered,27221.88,20188.12,13.0,False
488,2816,476,547,2023-07-15,Delivered,513.19,76.81,11.0,False
489,3556,336,1202,2024-12-16,Cancelled,11156.41,3963.59,,False
490,4889,78,355,2024-02-11,Delivered,33700.93,24379.07,14.0,False
491,3137,332,818,2023-02-05,Delivered,684.58,85.42,3.0,False
492,3954,410,686,2023-03-31,Delivered,80244.52,34305.48,13.0,False
493,619,444,1949,2024-12-12,Delivered,4943.77,1776.23,10.0,False
494,2741,112,412,2024-08-25,Delivered,2713.15,736.85,2.0,False
495,2189,392,1711,2023-07-22,Delivered,43544.16,34305.84,14.0,False
496,4035,217,515,2024-10-09,Delivered,1897.5,1082.5,12.0,False
497,731,204,327,2024-03-02,Returned,436.82,23.18,,True
498,3536,395,568,2023-06-02,Delivered,3248.02,1441.98,6.0,False
499,3684,21,509,2024-11-22,Delivered,2851.84,208.16,12.0,False
500,879,139,1386,2023-01-03,Processing,770.47,229.53,,False
501,593,316,1082,2024-03-29,Delivered,640.82,289.18,9.0,False
502,4925,451,1097,2024-07-22,Delivered,70.19,9.81,11.0,False
503,979,415,515,2023-11-06,Delivered,2649.77,330.23,3.0,False
504,2046,5,1832,2024-09-07,Delivered,13975.0,3085.0,12.0,False
505,4439,413,30,2024-06-11,Delivered,56781.97,17398.03,10.0,False
506,4161,22,1246,2024-11-01,Delivered,2945.5,1904.5,9.0,False
507,207,175,248,2023-10-17,Delivered,86877.32,11902.68,1.0,False
508,2778,193,1133,2023-02-19,Delivered,36299.03,22010.97,12.0,False
509,4845,303,454,2024-11-04,Delivered,177.75,32.25,1.0,False
510,562,50,1300,2023-08-30,Delivered,7978.16,721.84,7.0,False
511,1124,492,1437,2023-01-23,Delivered,7531.36,1728.64,11.0,False
512,3671,425,154,2023-10-25,Returned,34601.59,2698.41,,True
513,1221,362,865,2023-04-28,Delivered,449.12,240.88,11.0,False
514,3249,398,1483,2023-07-14,Delivered,87470.48,42549.52,3.0,False
515,4172,422,106,2024-09-28,Cancelled,254.19,65.81,,False
516,4906,39,1147,2024-12-07,Delivered,11790.25,6419.75,14.0,False
517,4,126,353,2023-06-02,Cancelled,198.01,41.99,,False
518,3027,214,459,2024-03-19,Cancelled,15537.04,572.96,,False
519,3438,201,1984,2023-05-03,Delivered,4698.24,2101.76,6.0,False
520,2339,295,1006,2024-10-03,Returned,771.53,478.47,,True
521,4107,292,1278,2023-08-29,Delivered,9079.3,1670.7,11.0,False
522,2218,181,1544,2024-02-12,Delivered,501.27,108.73,1.0,False
523,2646,98,1083,2024-12-24,Cancelled,112962.1,23717.9,,False
524,189,242,1627,2023-08-20,Delivered,46313.69,30806.31,3.0,False
525,4008,198,556,2024-07-19,Processing,514.28,345.72,,False
526,1783,343,522,2023-04-12,Delivered,10065.31,444.69,14.0,False
527,4015,129,1165,2024-01-07,Cancelled,618.76,121.24,,False
528,2646,438,657,2023-01-14,Delivered,2242.83,727.17,9.0,False
529,4245,113,410,2023-02-07,Delivered,1088.57,381.43,6.0,False
530,3882,264,556,2023-05-25,Returned,614.84,245.16,,True
531,1024,302,1087,2024-06-06,Delivered,11692.8,2207.2,3.0,False
532,1607,92,32,2024-01-26,Delivered,112.7,27.3,6.0,False
533,3756,224,1361,2023-05-26,Delivered,476.35,333.65,12.0,False
534,680,413,335,2023-08-30,Delivered,543.76,36.24,3.0,False
535,4362,106,963,2023-05-06,Returned,4970.68,899.32,,True
536,3853,428,1256,2023-12-19,Delivered,326.93,163.07,9.0,False
537,1100,458,1682,2023-06-14,Returned,198.97,101.03,,True
538,661,348,1053,2024-05-24,Cancelled,126412.27,1017.73,,False
539,1094,384,1994,2023-10-03,Delivered,13179.51,160.49,7.0,False
540,1829,398,1353,2024-04-10,Delivered,4650.56,2409.44,6.0,False
541,600,16,1366,2024-11-01,Delivered,2332.07,247.93,12.0,False
542,3533,430,445,2024-12-07,Delivered,9619.83,880.17,11.0,False
543,410,455,1533,2024-08-09,Delivered,1211.81,288.19,7.0,False
544,3856,247,865,2023-09-21,Returned,491.36,198.64,,True
545,652,339,1323,2024-12-30,Delivered,42033.1,16806.9,14.0,False
546,2051,127,126,2024-06-05,Delivered,1786.28,273.72,12.0,False
547,696,329,960,2023-01-19,Delivered,1622.35,997.65,9.0,False
548,2833,330,916,2024-09-27,Delivered,355.07,94.93,4.0,False
549,1735,303,386,2023-11-11,Delivered,23762.74,15187.26,4.0,False
550,2950,454,1928,2023-05-12,Delivered,30379.94,11650.06,13.0,False
551,3738,130,1009,2024-04-11,Delivered,227.77,62.23,6.0,False
552,4270,270,914,2023-04-20,Delivered,41.79,18.21,6.0,False
553,3539,18,383,2023-10-16,Returned,296.99,13.01,,True
554,4772,424,466,2023-08-24,Delivered,129.21,60.79,7.0,False
555,2440,91,1458,2024-06-01,Delivered,1664.62,875.38,13.0,False
556,4816,396,1606,2024-11-12,Delivered,973.03,6.97,9.0,False
557,2549,229,506,2024-08-31,Delivered,63789.15,12680.85,13.0,False
558,2003,350,973,2024-12-19,Delivered,828.59,21.41,10.0,False
559,1231,499,364,2024-10-22,Delivered,7044.33,2185.67,6.0,False
560,3885,304,636,2024-12-30,Cancelled,285.85,64.15,,False
561,3705,269,1947,2024-03-31,Delivered,4234.88,635.12,11.0,False
562,4234,404,1625,2024-08-06,Processing,3237.42,102.58,,False
563,1842,446,890,2023-03-22,Delivered,848.95,91.05,10.0,False
564,1107,361,667,2024-12-14,Delivered,360.86,139.14,2.0,False
565,1417,118,236,2024-03-24,Delivered,11788.39,5561.61,11.0,False
566,2301,236,681,2024-09-25,Delivered,8750.0,6670.0,4.0,False
567,1612,259,1013,2024-02-15,Delivered,7205.52,2024.48,13.0,False
568,4610,484,1195,2023-10-27,Cancelled,10724.36,2205.64,,False
569,704,363,1275,2024-08-06,Delivered,435.57,284.43,8.0,False
570,167,23,1135,2023-05-19,Delivered,258.42,101.58,9.0,False
571,799,381,1471,2023-01-31,Delivered,6999.0,2861.0,5.0,False
572,4884,30,365,2024-03-02,Delivered,3254.02,955.98,7.0,False
573,883,130,374,2023-11-28,Delivered,5359.3,900.7,14.0,False
574,3257,228,1194,2024-08-01,Delivered,569.63,300.37,2.0,False
575,4189,5,1296,2023-01-15,Delivered,5270.18,2409.82,1.0,False
576,3963,461,1461,2024-06-11,Returned,810.22,109.78,,True
577,2401,449,376,2024-05-10,Delivered,359.65,50.35,12.0,False
578,1053,318,1418,2023-12-24,Delivered,4424.09,1595.91,5.0,False
579,4804,238,1672,2023-10-16,Cancelled,34798.78,10531.22,,False
580,1685,389,319,2024-11-02,Delivered,19637.44,9862.56,4.0,False
581,3666,349,671,2024-01-18,Delivered,14911.64,1738.36,8.0,False
582,3179,410,1020,2023-05-14,Delivered,4424.42,1105.58,14.0,False
583,571,5,1575,2023-12-25,Cancelled,679.47,120.53,,False
584,755,132,614,2024-09-05,Delivered,1055.57,494.43,1.0,False
585,4178,16,964,2024-12-03,Delivered,2693.52,1876.48,13.0,False
586,4886,19,846,2024-08-13,Delivered,79062.54,3157.46,8.0,False
587,4950,391,1726,2024-12-25,Delivered,616.78,83.22,8.0,False
588,3764,62,1706,2023-04-03,Delivered,5180.87,2229.13,13.0,False
589,3196,217,1917,2024-01-13,Delivered,34857.4,2892.6,9.0,False
590,1787,79,1345,2023-02-21,Cancelled,6191.23,3548.77,,False
591,3046,367,714,2024-08-09,Delivered,1015.28,524.72,3.0,False
592,4011,106,1810,2024-01-24,Delivered,7498.77,1461.23,6.0,False
593,454,339,1494,2023-04-06,Processing,10141.76,48.24,,False
594,3779,431,1023,2024-10-30,Delivered,10516.27,903.73,7.0,False
595,590,94,549,2024-11-25,Delivered,9403.28,6986.72,11.0,False
596,1677,337,776,2024-10-16,Delivered,95609.92,3950.08,7.0,False
597,3235,91,1373,2024-08-09,Delivered,5358.79,3871.21,14.0,False
598,4753,445,1971,2024-10-29,Delivered,428.92,301.08,13.0,False
599,2760,202,79,2024-09-11,Delivered,752.37,267.63,7.0,False
600,1646,200,446,2024-02-08,Delivered,6325.51,5164.49,3.0,False
601,2939,348,1457,2023-02-25,Cancelled,2479.83,1770.17,,False
602,3788,446,159,2024-06-06,Delivered,132.0,28.0,12.0,False
603,4108,56,1977,2024-11-08,Delivered,119.27,90.73,2.0,False
604,3903,384,419,2023-07-20,Delivered,3266.33,1633.67,11.0,False
605,1312,248,1374,2024-01-09,Delivered,12946.2,5133.8,11.0,False
606,4458,201,1817,2023-11-21,Cancelled,33986.41,2693.59,,False
607,4856,300,903,2023-12-06,Delivered,81371.92,21288.08,12.0,False
608,4816,472,1578,2023-07-06,Delivered,983.38,16.62,10.0,False
609,2668,150,787,2023-04-09,Delivered,58.08,21.92,12.0,False
610,78,26,1125,2024-05-04,Cancelled,1725.11,154.89,,False
611,1738,66,1346,2024-12-13,Delivered,15319.17,930.83,7.0,False
612,3447,11,1044,2023-09-26,Delivered,6572.29,2277.71,3.0,False
613,2353,39,132,2024-07-02,Delivered,70202.56,8887.44,6.0,False
614,553,270,1024,2024-09-14,Delivered,446.36,123.64,5.0,False
615,4837,181,354,2023-03-06,Delivered,890.27,409.73,13.0,False
616,2987,173,848,2024-11-13,Delivered,1943.93,996.07,9.0,False
617,2962,453,1229,2024-01-13,Delivered,12261.03,928.97,3.0,False
618,1598,3,1415,2024-11-25,Delivered,2563.4,836.6,13.0,False
619,1930,183,1366,2024-10-29,Delivered,2404.27,175.73,3.0,False
620,851,192,1113,2024-05-24,Delivered,7192.1,4487.9,12.0,False
621,3359,154,1831,2024-09-04,Cancelled,3313.29,316.71,,False
622,2180,212,993,2024-12-03,Delivered,97.84,72.16,5.0,False
623,2011,53,1385,2024-12-06,Delivered,234.65,45.35,13.0,False
624,2896,372,21,2024-07-17,Delivered,55423.66,39396.34,11.0,False
625,3934,162,101,2024-07-06,Delivered,724.99,225.01,7.0,False
626,2773,278,1516,2023-12-26,Returned,5299.3,860.7,,True
627,892,1,228,2023-01-11,Delivered,636.54,263.46,9.0,False
628,3986,305,1853,2024-03-06,Returned,4139.26,1680.74,,True
629,3566,41,1008,2024-05-26,Delivered,312.78,177.22,10.0,False
630,3497,193,435,2024-07-15,Cancelled,591.3,148.7,,False
631,1985,480,398,2023-11-12,Cancelled,13775.98,8214.02,,False
632,2266,381,450,2024-03-29,Cancelled,357.89,42.11,,False
633,4729,458,1176,2024-05-06,Delivered,17956.6,4043.4,14.0,False
634,1395,258,303,2024-12-10,Cancelled,4192.96,317.04,,False
635,1486,112,235,2023-01-01,Delivered,10154.51,3895.49,8.0,False
636,2007,148,595,2024-05-25,Returned,123647.06,12682.94,,True
637,4918,149,642,2023-04-29,Processing,3997.46,92.54,,False
638,3877,67,18,2023-09-16,Delivered,231.18,38.82,13.0,False
639,1343,305,854,2024-10-18,Delivered,5879.26,70.74,2.0,False
640,1936,500,553,2024-04-06,Delivered,5788.07,1101.93,7.0,False
641,4969,286,774,2023-11-21,Delivered,4020.7,29.3,2.0,False
642,3186,224,900,2023-08-26,Delivered,4745.69,2424.31,6.0,False
643,2868,269,420,2024-06-23,Delivered,10696.3,4083.7,8.0,False
644,2968,232,1652,2024-11-30,Delivered,13844.04,2155.96,2.0,False
645,2074,492,502,2024-07-02,Delivered,10278.17,551.83,5.0,False
646,529,471,541,2024-02-04,Delivered,19369.58,14680.42,7.0,False
647,3912,245,498,2023-12-14,Delivered,9747.74,5972.26,8.0,False
648,1161,114,569,2023-03-23,Delivered,2483.51,296.49,9.0,False
649,596,403,562,2024-01-28,Delivered,729.75,220.25,14.0,False
650,4253,241,1879,2024-07-30,Returned,706.21,273.79,,True
651,1810,65,681,2024-11-15,Delivered,12829.58,2590.42,12.0,False
652,490,166,384,2023-01-30,Delivered,25.35,14.65,10.0,False
653,3590,118,26,2023-04-27,Delivered,6147.08,1032.92,7.0,False
654,551,293,660,2023-11-27,Delivered,8177.09,2692.91,4.0,False
655,1030,441,568,2024-02-23,Delivered,4050.69,639.31,11.0,False
656,1544,313,1515,2023-05-18,Delivered,14205.23,9134.77,4.0,False
657,2755,122,506,2024-02-21,Returned,44201.08,32268.92,,True
658,2571,478,415,2024-11-30,Cancelled,416.33,83.67,,False
659,4673,203,1858,2023-01-21,Delivered,479.16,280.84,13.0,False
660,4870,207,321,2023-05-03,Delivered,2466.84,723.16,1.0,False
661,4131,334,1076,2024-11-30,Delivered,4785.89,1354.11,14.0,False
662,1560,239,1131,2024-05-02,Delivered,12415.05,874.95,14.0,False
663,3733,113,1924,2024-04-25,Delivered,7109.22,1680.78,10.0,False
664,3153,211,1314,2024-03-23,Delivered,3367.44,1942.56,1.0,False
665,4123,415,1166,2024-05-25,Delivered,193.8,56.2,6.0,False
666,2395,143,1905,2023-02-26,Delivered,4721.89,838.11,6.0,False
667,3275,81,1356,2024-09-07,Delivered,9497.6,202.4,10.0,False
668,670,9,1833,2023-01-28,Processing,16375.2,12754.8,,False
669,1209,208,1903,2023-07-06,Delivered,1811.05,448.95,6.0,False
670,2725,319,303,2023-10-03,Delivered,3599.49,910.51,5.0,False
671,992,35,1374,2024-05-26,Delivered,17442.06,637.94,8.0,False
672,1349,143,906,2024-03-28,Delivered,2234.76,375.24,13.0,False
673,4531,236,1306,2024-08-27,Delivered,4040.81,669.19,11.0,False
674,2584,392,71,2023-11-12,Delivered,530.1,419.9,4.0,False
675,3211,174,1415,2023-07-20,Delivered,2557.55,842.45,10.0,False
676,3039,18,1284,2023-08-11,Delivered,1743.26,476.74,13.0,False
677,373,210,929,2023-10-25,Processing,1619.98,810.02,,False
678,4381,55,1242,2023-05-12,Delivered,19416.03,4463.97,6.0,False
679,1501,248,795,2023-01-29,Delivered,158.26,51.74,14.0,False
680,4663,450,1935,2024-04-05,Delivered,153.14,46.86,14.0,False
681,1398,159,1141,2024-08-10,Delivered,83439.01,44320.99,2.0,False
682,3491,353,457,2023-01-03,Delivered,7430.13,2009.87,4.0,False
683,4348,111,1160,2024-01-16,Returned,2578.33,41.67,,True
684,1673,441,69,2024-05-28,Delivered,1632.8,367.2,7.0,False
685,3469,227,1595,2023-05-07,Delivered,7504.76,5435.24,3.0,False
686,3270,244,408,2024-11-13,Delivered,690.62,219.38,8.0,False
687,1995,377,761,2023-12-31,Delivered,143.51,116.49,13.0,False
688,2609,484,1620,2023-01-04,Delivered,90207.61,15572.39,12.0,False
689,1072,182,1551,2024-05-07,Returned,555.78,224.22,,True
690,4368,334,25,2024-12-05,Delivered,2950.69,449.31,10.0,False
691,2623,413,1511,2024-10-05,Delivered,472.15,137.85,6.0,False
692,4128,150,1083,2024-05-11,Delivered,109152.74,27527.26,13.0,False
693,4313,11,737,2023-02-17,Delivered,3157.93,1722.07,3.0,False
694,3825,377,591,2023-10-08,Delivered,1464.21,1075.79,13.0,False
695,113,268,621,2024-01-24,Delivered,8950.09,3159.91,11.0,False
696,705,176,244,2023-04-28,Delivered,3649.2,870.8,11.0,False
697,1893,332,752,2023-04-02,Processing,2716.07,1073.93,,False
698,369,22,583,2024-11-10,Delivered,3334.83,25.17,1.0,False
699,4537,301,1786,2023-12-22,Delivered,77833.86,46336.14,3.0,False
700,305,475,267,2024-08-07,Delivered,17718.32,6951.68,11.0,False
701,1983,171,788,2024-09-30,Cancelled,2925.44,474.56,,False
702,334,472,896,2024-10-27,Delivered,608.79,251.21,11.0,False
703,1783,207,462,2024-07-29,Delivered,2696.81,1483.19,5.0,False
704,2665,395,998,2024-01-07,Delivered,3438.62,231.38,9.0,False
705,1810,121,1877,2024-06-20,Delivered,22413.62,11276.38,6.0,False
706,2136,140,133,2024-10-20,Delivered,1937.35,1052.65,11.0,False
707,2030,344,1303,2024-12-28,Delivered,480.02,309.98,10.0,False
708,2925,109,73,2023-09-24,Delivered,1933.81,1026.19,10.0,False
709,4507,445,1858,2023-10-07,Delivered,435.74,324.26,13.0,False
710,856,155,1114,2024-11-10,Delivered,8159.15,4580.85,1.0,False
711,418,290,1408,2024-03-24,Delivered,2823.56,986.44,10.0,False
712,114,488,1029,2024-05-24,Delivered,5735.01,4244.99,10.0,False
713,4369,467,1027,2024-02-21,Returned,231.29,178.71,,True
714,4470,151,1149,2023-08-24,Returned,286.14,13.86,,True
715,786,187,778,2024-07-16,Delivered,15253.11,5676.89,1.0,False
716,3155,79,208,2024-02-23,Delivered,14085.18,2914.82,6.0,False
717,1043,226,900,2023-10-14,Delivered,6422.63,747.37,7.0,False
718,4785,182,1216,2023-06-15,Delivered,3850.46,1119.54,8.0,False
719,2981,20,1622,2023-11-13,Delivered,33.22,16.78,9.0,False
720,3698,62,123,2024-09-23,Delivered,39271.39,15568.61,8.0,False
