customer_id,city,state,signup_date,segment,acquisition_channel,lifetime_orders
434,Agra,Uttar Pradesh,2024-03-23,Inactive,Organic Search,2
435,Surat,Gujarat,2023-06-07,Regular,App Install,15
436,Delhi,Delhi,2023-01-06,Premium,Referral,25
437,Chennai,Tamil Nadu,2023-12-19,Inactive,Organic Search,4
438,Coimbatore,Tamil Nadu,2024-07-17,Regular,App Install,16
439,Lucknow,Uttar Pradesh,2023-08-06,Premium,Referral,57
440,Coimbatore,Tamil Nadu,2024-01-21,New,Referral,3
441,Nagpur,Maharashtra,2023-09-06,Inactive,Organic Search,4
442,Agra,Uttar Pradesh,2023-05-12,New,Social Media,1
443,Indore,Madhya Pradesh,2024-02-14,Regular,Social Media,13
444,Agra,Uttar Pradesh,2024-03-10,Inactive,Email,4
445,Kochi,Kerala,2024-06-30,Regular,Organic Search,15
446,Bhopal,Madhya Pradesh,2024-05-15,Inactive,App Install,5
447,Patna,Bihar,2023-01-28,Inactive,Paid Ads,5
448,Surat,Gujarat,2023-07-02,Regular,Paid Ads,15
449,Coimbatore,Tamil Nadu,2024-01-06,New,Social Media,3
450,Surat,Gujarat,2023-01-02,Regular,Email,16
451,Kochi,Kerala,2023-03-21,Inactive,App Install,2
452,Patna,Bihar,2023-05-22,Regular,Referral,10
453,Lucknow,Uttar Pradesh,2023-02-15,Inactive,Paid Ads,3
454,Kolkata,West Bengal,2024-03-21,New,Organic Search,2
455,Chennai,Tamil Nadu,2024-01-29,Regular,App Install,9
456,Bhopal,Madhya Pradesh,2024-03-11,Inactive,Paid Ads,3
457,Chandigarh,Punjab,2023-11-15,Premium,Referral,58
458,Surat,Gujarat,2024-05-07,Regular,Organic Search,12
459,Bhopal,Madhya Pradesh,2024-03-07,New,Paid Ads,1
460,Kolkata,West Bengal,2024-02-12,New,App Install,3
461,Delhi,Delhi,2023-04-19,Premium,Referral,20
462,Kolkata,West Bengal,2023-12-21,Regular,App Install,7
463,Kolkata,West Bengal,2024-02-19,Regular,Organic Search,9
464,Pune,Maharashtra,2023-11-23,New,Paid Ads,3
465,Surat,Gujarat,2024-06-03,Inactive,Referral,4
466,Bengaluru,Karnataka,2023-01-12,New,Referral,3
467,Chennai,Tamil Nadu,2024-02-16,Regular,Referral,5
468,Nagpur,Maharashtra,2023-11-07,Regular,Referral,12
469,Patna,Bihar,2023-04-29,Inactive,Email,4
470,Delhi,Delhi,2024-05-29,Regular,Social Media,19
471,Jaipur,Rajasthan,2023-12-10,New,Email,2
472,Surat,Gujarat,2023-04-25,Regular,Paid Ads,17
473,Jaipur,Rajasthan,2024-06-28,New,Referral,3
474,Chennai,Tamil Nadu,2023-03-23,Premium,Paid Ads,15
475,Jaipur,Rajasthan,2023-12-12,New,App Install,3
476,Vadodara,Gujarat,2023-09-22,Regular,Paid Ads,20
477,Indore,Madhya Pradesh,2024-09-21,Inactive,App Install,4
478,Nagpur,Maharashtra,2024-03-21,Premium,Organic Search,44
479,Kochi,Kerala,2023-10-16,New,Organic Search,1
480,Chandigarh,Punjab,2024-05-16,New,Referral,2
481,Ahmedabad,Gujarat,2023-02-21,Regular,Email,15
482,Mumbai,Maharashtra,2023-09-16,New,Referral,2
483,Ahmedabad,Gujarat,2023-10-31,Regular,Organic Search,12
484,Chandigarh,Punjab,2023-07-03,Inactive,Social Media,3
485,Kochi,Kerala,2024-03-03,New,Organic Search,2
486,Agra,Uttar Pradesh,2023-11-29,Regular,Social Media,5
487,Jaipur,Rajasthan,2024-09-02,Inactive,Organic Search,3
488,Patna,Bihar,2023-02-07,Regular,Email,16
489,Surat,Gujarat,2023-09-12,New,Paid Ads,1
490,Bhopal,Madhya Pradesh,2024-07-01,Premium,Organic Search,23
491,Chennai,Tamil Nadu,2023-05-29,Inactive,App Install,4
492,Chennai,Tamil Nadu,2024-03-17,Regular,Social Media,15
493,Jaipur,Rajasthan,2024-04-14,Regular,App Install,11
494,Mumbai,Maharashtra,2024-06-20,Inactive,Email,4
495,Pune,Maharashtra,2023-02-11,Regular,Organic Search,14
496,Nagpur,Maharashtra,2024-01-17,Regular,Organic Search,8
497,Jaipur,Rajasthan,2024-09-15,Premium,App Install,55
498,Hyderabad,Telangana,2023-04-14,Premium,Referral,47
499,Lucknow,Uttar Pradesh,2023-03-22,Premium,Social Media,55
500,Bengaluru,Karnataka,2023-11-06,Regular,Referral,16
501,Bhopal,Madhya Pradesh,2023-01-23,New,Paid Ads,3
502,Mumbai,Maharashtra,2023-09-21,Inactive,App Install,1
503,Ahmedabad,Gujarat,2024-03-19,Premium,Organic Search,27
504,Indore,Madhya Pradesh,2024-08-07,Regular,Social Media,13
505,Mumbai,Maharashtra,2024-09-22,Regular,Email,11
506,Bhopal,Madhya Pradesh,2023-02-20,Inactive,Social Media,5
507,Bengaluru,Karnataka,2024-04-29,Regular,Paid Ads,17
508,Lucknow,Uttar Pradesh,2023-10-09,Regular,App Install,9
509,Delhi,Delhi,2023-10-11,Regular,Email,5
510,Ahmedabad,Gujarat,2024-09-11,Regular,Referral,9
511,Chennai,Tamil Nadu,2023-10-19,Inactive,Social Media,1
512,Pune,Maharashtra,2024-02-21,New,Paid Ads,1
513,Chandigarh,Punjab,2024-02-29,Regular,App Install,8
514,Ahmedabad,Gujarat,2023-10-09,Inactive,Social Media,4
515,Chandigarh,Punjab,2024-09-05,New,App Install,2
516,Coimbatore,Tamil Nadu,2023-04-10,Regular,Paid Ads,11
517,Kolkata,West Bengal,2023-01-19,Premium,App Install,35
518,Delhi,Delhi,2023-08-15,Regular,Organic Search,13
519,Mumbai,Maharashtra,2024-09-15,New,Referral,3
520,Surat,Gujarat,2024-03-06,New,App Install,3
521,Agra,Uttar Pradesh,2023-12-03,Regular,Email,16
522,Pune,Maharashtra,2024-05-02,New,Email,1
523,Nagpur,Maharashtra,2023-12-18,Regular,Social Media,14
524,Chandigarh,Punjab,2023-12-21,Inactive,Referral,2
525,Nagpur,Maharashtra,2024-04-18,Regular,App Install,19
526,Chandigarh,Punjab,2023-08-04,Regular,Email,9
527,Vadodara,Gujarat,2024-02-04,New,Social Media,2
528,Hyderabad,Telangana,2023-02-03,Regular,App Install,6
529,Mumbai,Maharashtra,2024-05-13,Premium,Email,37
530,Hyderabad,Telangana,2023-03-27,New,Paid Ads,3
531,Bengaluru,Karnataka,2024-06-26,New,Social Media,2
532,Nagpur,Maharashtra,2023-10-26,Premium,Social Media,43
533,Indore,Madhya Pradesh,2024-04-23,Regular,Organic Search,8
534,Chennai,Tamil Nadu,2024-10-01,Regular,Email,9
535,Nagpur,Maharashtra,2024-10-01,New,Social Media,3
536,Chandigarh,Punjab,2024-03-17,Regular,Referral,4
537,Hyderabad,Telangana,2023-10-18,Regular,Email,19
538,Bhopal,Madhya Pradesh,2023-08-29,Regular,Referral,8
539,Patna,Bihar,2024-01-23,Premium,Email,22
540,Bengaluru,Karnataka,2023-04-10,Regular,Referral,10
541,Coimbatore,Tamil Nadu,2023-08-05,Inactive,Organic Search,5
542,Agra,Uttar Pradesh,2023-10-24,New,Paid Ads,1
543,Bengaluru,Karnataka,2024-02-15,New,Email,2
544,Mumbai,Maharashtra,2023-12-27,Premium,Paid Ads,41
545,Pune,Maharashtra,2024-09-05,New,Social Media,2
546,Nagpur,Maharashtra,2024-01-07,New,App Install,1
547,Agra,Uttar Pradesh,2023-11-22,Premium,Email,49
548,Ahmedabad,Gujarat,2024-06-29,Regular,Referral,11
549,Patna,Bihar,2024-02-18,Regular,Referral,18
550,Delhi,Delhi,2023-10-21,Regular,Referral,9
551,Nagpur,Maharashtra,2023-07-01,Inactive,Referral,3
552,Bhopal,Madhya Pradesh,2023-01-04,New,Email,2
553,Bengaluru,Karnataka,2024-04-20,Regular,App Install,9
554,Chandigarh,Punjab,2023-04-11,Inactive,Referral,5
555,Kochi,Kerala,2024-03-04,New,Referral,2
556,Bhopal,Madhya Pradesh,2023-07-13,New,App Install,1
557,Bengaluru,Karnataka,2024-09-25,Regular,Paid Ads,8
558,Agra,Uttar Pradesh,2024-09-16,Regular,Email,20
559,Chandigarh,Punjab,2023-03-24,Inactive,Email,5
560,Pune,Maharashtra,2024-02-23,New,Organic Search,2
561,Jaipur,Rajasthan,2024-09-16,Premium,Paid Ads,25
562,Ahmedabad,Gujarat,2024-08-05,New,App Install,2
563,Surat,Gujarat,2023-04-04,New,Social Media,1
564,Pune,Maharashtra,2024-09-07,New,App Install,2
565,Coimbatore,Tamil Nadu,2024-07-19,Regular,Email,10
566,Coimbatore,Tamil Nadu,2023-06-15,Premium,Referral,38
567,Bengaluru,Karnataka,2023-09-03,Regular,Paid Ads,19
568,Agra,Uttar Pradesh,2023-07-24,New,Social Media,1
569,Bhopal,Madhya Pradesh,2023-10-28,Regular,Organic Search,4
570,Coimbatore,Tamil Nadu,2023-07-31,Premium,Email,44
571,Patna,Bihar,2024-04-15,New,Paid Ads,3
572,Jaipur,Rajasthan,2024-09-09,Regular,Referral,11
573,Patna,Bihar,2023-07-01,Premium,Referral,47
574,Agra,Uttar Pradesh,2023-04-24,New,Email,2
575,Kolkata,West Bengal,2023-06-13,Premium,Paid Ads,44
576,Coimbatore,Tamil Nadu,2023-03-13,Regular,Organic Search,5
577,Surat,Gujarat,2024-02-21,Premium,Email,45
578,Lucknow,Uttar Pradesh,2024-01-30,Inactive,Organic Search,4
579,Jaipur,Rajasthan,2023-09-24,Regular,App Install,7
580,Patna,Bihar,2024-09-13,Regular,App Install,4
581,Kolkata,West Bengal,2024-03-25,Inactive,Referral,1
582,Kochi,Kerala,2023-10-27,Regular,Referral,5
583,Coimbatore,Tamil Nadu,2024-01-08,New,Referral,3
584,Delhi,Delhi,2024-06-07,Premium,App Install,56
585,Kochi,Kerala,2024-03-26,Premium,Referral,22
586,Chennai,Tamil Nadu,2023-04-17,Premium,Paid Ads,31
587,Lucknow,Uttar Pradesh,2024-08-16,Regular,Organic Search,9
588,Bhopal,Madhya Pradesh,2024-01-11,Regular,Referral,14
589,Ahmedabad,Gujarat,2023-05-26,New,Paid Ads,2
590,Mumbai,Maharashtra,2023-08-04,New,Social Media,1
591,Kochi,Kerala,2023-12-04,Regular,App Install,6
592,Hyderabad,Telangana,2024-04-14,Regular,App Install,19
593,Chennai,Tamil Nadu,2023-09-08,Regular,Social Media,14
594,Chandigarh,Punjab,2023-10-30,Regular,App Install,18
595,Pune,Maharashtra,2023-12-05,Inactive,Referral,3
596,Kochi,Kerala,2024-08-04,New,Social Media,3
597,Patna,Bihar,2023-02-06,New,Paid Ads,1
598,Kolkata,West Bengal,2024-06-18,Premium,Social Media,16
599,Mumbai,Maharashtra,2023-08-15,Regular,Social Media,15
600,Vadodara,Gujarat,2023-10-26,Premium,Social Media,60
601,Delhi,Delhi,2023-06-12,New,Email,3
602,Patna,Bihar,2023-11-09,Regular,Referral,18
603,Lucknow,Uttar Pradesh,2023-10-29,New,Paid Ads,3
604,Chandigarh,Punjab,2023-05-12,New,Paid Ads,3
605,Nagpur,Maharashtra,2023-10-27,New,Referral,2
606,Bhopal,Madhya Pradesh,2023-08-22,Regular,Organic Search,10
607,Lucknow,Uttar Pradesh,2024-08-20,Inactive,Social Media,2
608,Chandigarh,Punjab,2024-08-21,Regular,Organic Search,12
609,Delhi,Delhi,2024-01-08,Premium,App Install,47
610,Chennai,Tamil Nadu,2024-06-13,Premium,Referral,45
611,Nagpur,Maharashtra,2024-09-25,Regular,Paid Ads,15
612,Pune,Maharashtra,2023-06-09,New,Email,3
613,Indore,Madhya Pradesh,2023-11-18,Regular,Email,15
614,Lucknow,Uttar Pradesh,2024-01-23,Regular,Referral,9
615,Surat,Gujarat,2024-06-21,Regular,Referral,9
616,Jaipur,Rajasthan,2024-05-10,Inactive,Referral,1
617,Patna,Bihar,2023-03-08,Regular,Social Media,11
618,Pune,Maharashtra,2023-11-13,New,Paid Ads,1
619,Patna,Bihar,2023-06-03,New,Social Media,3
620,Kolkata,West Bengal,2023-05-03,Regular,App Install,10
621,Kolkata,West Bengal,2024-01-01,Inactive,Referral,4
622,Bengaluru,Karnataka,2024-08-06,Regular,App Install,4
623,Hyderabad,Telangana,2024-06-20,Premium,Paid Ads,27
624,Bengaluru,Karnataka,2024-01-08,Regular,App Install,5
625,Surat,Gujarat,2024-02-13,New,App Install,1
626,Chandigarh,Punjab,2023-12-04,New,Email,1
627,Hyderabad,Telangana,2023-10-05,New,Email,3
628,Chennai,Tamil Nadu,2024-07-04,Regular,Organic Search,5
629,Lucknow,Uttar Pradesh,2024-04-02,New,Email,3
630,Patna,Bihar,2023-09-11,Regular,Paid Ads,12
631,Agra,Uttar Pradesh,2023-07-07,Premium,App Install,56
632,Surat,Gujarat,2023-09-08,Regular,Paid Ads,18
633,Kolkata,West Bengal,2023-07-01,New,Organic Search,3
634,Bengaluru,Karnataka,2023-09-30,Premium,Email,32
635,Hyderabad,Telangana,2023-04-04,Regular,App Install,10
636,Chennai,Tamil Nadu,2023-03-07,New,Paid Ads,3
637,Hyderabad,Telangana,2023-11-07,New,Organic Search,1
638,Mumbai,Maharashtra,2023-08-22,Premium,Paid Ads,52
639,Surat,Gujarat,2024-08-18,Regular,Referral,18
640,Kolkata,West Bengal,2023-04-11,Inactive,Email,1
641,Agra,Uttar Pradesh,2023-11-23,Regular,App Install,6
642,Indore,Madhya Pradesh,2023-07-21,New,Referral,1
643,Nagpur,Maharashtra,2024-03-28,Regular,Organic Search,19
644,Bengaluru,Karnataka,2023-07-22,New,Organic Search,3
645,Kochi,Kerala,2024-08-26,Regular,Paid Ads,19
646,Lucknow,Uttar Pradesh,2023-11-04,New,Email,1
647,Kochi,Kerala,2024-08-18,Regular,Referral,7
648,Indore,Madhya Pradesh,2024-03-29,Regular,App Install,10
649,Lucknow,Uttar Pradesh,2024-08-26,Premium,App Install,54
650,Jaipur,Rajasthan,2024-04-12,Premium,Organic Search,31
651,Hyderabad,Telangana,2024-02-21,New,Email,2
652,Delhi,Delhi,2024-05-19,Premium,App Install,26
653,Vadodara,Gujarat,2023-12-03,Inactive,Email,4
654,Lucknow,Uttar Pradesh,2024-06-10,New,Social Media,3
655,Coimbatore,Tamil Nadu,2023-11-03,Premium,Social Media,49
656,Jaipur,Rajasthan,2023-09-12,Regular,Social Media,12
657,Delhi,Delhi,2024-07-28,New,Email,2
658,Bhopal,Madhya Pradesh,2024-10-02,Inactive,Referral,1
659,Delhi,Delhi,2023-07-06,Premium,Referral,15
660,Bengaluru,Karnataka,2023-11-23,Regular,Email,19
661,Indore,Madhya Pradesh,2024-05-22,Regular,Paid Ads,9
662,Pune,Maharashtra,2023-03-09,New,Referral,3
663,Agra,Uttar Pradesh,2023-11-08,Regular,Organic Search,18
664,Bengaluru,Karnataka,2023-12-17,Regular,App Install,9
665,Chandigarh,Punjab,2023-07-18,Premium,Organic Search,29
666,Bhopal,Madhya Pradesh,2023-08-07,Regular,Social Media,20
667,Chandigarh,Punjab,2023-11-09,New,Social Media,3
668,Chennai,Tamil Nadu,2024-04-28,Premium,Organic Search,58
669,Surat,Gujarat,2023-11-04,Inactive,Email,2
670,Lucknow,Uttar Pradesh,2024-08-07,Regular,App Install,8
671,Jaipur,Rajasthan,2023-11-28,New,Paid Ads,1
672,Kochi,Kerala,2024-02-10,Regular,Paid Ads,9
673,Agra,Uttar Pradesh,2024-09-16,Regular,App Install,9
674,Pune,Maharashtra,2023-11-30,Inactive,Email,4
675,Bhopal,Madhya Pradesh,2024-09-01,New,Referral,3
676,Bhopal,Madhya Pradesh,2023-10-03,Inactive,Paid Ads,3
677,Patna,Bihar,2024-04-28,Regular,Social Media,15
678,Vadodara,Gujarat,2023-05-29,Regular,Social Media,14
679,Chennai,Tamil Nadu,2023-12-29,New,App Install,2
680,Chennai,Tamil Nadu,2024-04-05,Premium,Social Media,42
681,Nagpur,Maharashtra,2024-07-30,Regular,Referral,17
682,Hyderabad,Telangana,2023-01-06,Inactive,Referral,1
683,Hyderabad,Telangana,2024-02-23,New,Social Media,3
684,Delhi,Delhi,2023-05-24,New,Referral,2
685,Mumbai,Maharashtra,2023-01-20,Regular,App Install,10
686,Lucknow,Uttar Pradesh,2023-08-02,New,App Install,3
687,Indore,Madhya Pradesh,2023-09-20,New,Social Media,2
688,Kolkata,West Bengal,2023-01-25,Inactive,Social Media,4
689,Chennai,Tamil Nadu,2024-01-27,Regular,Social Media,10
690,Patna,Bihar,2023-08-09,New,Email,3
691,Patna,Bihar,2024-03-26,Regular,Social Media,7
692,Lucknow,Uttar Pradesh,2023-03-18,Inactive,Paid Ads,2
693,Nagpur,Maharashtra,2023-11-30,Regular,App Install,19
694,Vadodara,Gujarat,2024-08-30,Premium,Referral,17
695,Chandigarh,Punjab,2024-02-04,Regular,App Install,19
696,Bhopal,Madhya Pradesh,2023-09-13,Regular,Social Media,16
697,Nagpur,Maharashtra,2023-03-02,New,Organic Search,1
698,Vadodara,Gujarat,2023-12-17,Inactive,Social Media,5
699,Jaipur,Rajasthan,2024-01-14,Inactive,Referral,3
700,Surat,Gujarat,2023-04-24,New,Referral,1
701,Bhopal,Madhya Pradesh,2023-03-17,Inactive,Social Media,4
702,Vadodara,Gujarat,2023-06-05,Regular,Paid Ads,13
703,Coimbatore,Tamil Nadu,2024-08-10,Inactive,Paid Ads,5
704,Delhi,Delhi,2023-04-01,Regular,Referral,11
705,Hyderabad,Telangana,2023-12-02,Premium,Email,49
706,Pune,Maharashtra,2023-09-24,New,Email,3
707,Patna,Bihar,2023-10-26,Premium,App Install,16
708,Indore,Madhya Pradesh,2023-05-24,Premium,Organic Search,59
709,Kolkata,West Bengal,2023-11-18,New,Social Media,2
710,Bengaluru,Karnataka,2023-08-08,Regular,Paid Ads,14
711,Nagpur,Maharashtra,2024-04-24,Regular,Paid Ads,18
712,Nagpur,Maharashtra,2024-01-06,Inactive,Social Media,2
713,Vadodara,Gujarat,2023-09-23,Regular,Social Media,4
714,Surat,Gujarat,2023-05-24,New,Organic Search,3
715,Lucknow,Uttar Pradesh,2024-02-25,Regular,Referral,16
716,Delhi,Delhi,2024-05-13,New,Organic Search,3
717,Mumbai,Maharashtra,2023-03-03,Inactive,Email,3
718,Jaipur,Rajasthan,2023-01-17,New,Email,2
719,Pune,Maharashtra,2023-02-02,Regular,Email,14
720,Kolkata,West Bengal,2024-07-05,Premium,Referral,33
721,Delhi,Delhi,2024-08-11,New,Social Media,3
722,Agra,Uttar Pradesh,2023-03-10,Regular,App Install,6
723,Coimbatore,Tamil Nadu,2024-08-01,Regular,Organic Search,7
724,Indore,Madhya Pradesh,2024-06-28,Premium,Paid Ads,47
725,Agra,Uttar Pradesh,2023-03-31,Premium,Email,44
726,Agra,Uttar Pradesh,2024-09-16,Regular,App Install,10
727,Nagpur,Maharashtra,2023-03-16,New,App Install,2
728,Kolkata,West Bengal,2023-10-11,Regular,Referral,18
729,Mumbai,Maharashtra,2023-06-05,New,App Install,2
730,Chandigarh,Punjab,2023-03-16,Premium,Paid Ads,56
731,Lucknow,Uttar Pradesh,2024-08-12,Inactive,Social Media,4
732,Nagpur,Maharashtra,2024-06-24,New,App Install,3
733,Vadodara,Gujarat,2024-03-18,New,Organic Search,2
734,Hyderabad,Telangana,2024-08-11,Regular,Social Media,4
735,Indore,Madhya Pradesh,2024-09-30,New,Referral,1
736,Bhopal,Madhya Pradesh,2023-01-09,Regular,Paid Ads,14
737,Lucknow,Uttar Pradesh,2024-03-13,Regular,Paid Ads,12
738,Delhi,Delhi,2023-08-17,Premium,Email,58
739,Pune,Maharashtra,2023-12-01,Inactive,Email,4
740,Pune,Maharashtra,2023-07-25,Premium,Email,37
741,Nagpur,Maharashtra,2024-08-13,New,Paid Ads,1
742,Kochi,Kerala,2023-06-01,Regular,Paid Ads,13
743,Pune,Maharashtra,2023-07-05,Premium,Organic Search,16
744,Nagpur,Maharashtra,2024-06-30,Inactive,Email,1
745,Kolkata,West Bengal,2023-05-11,Regular,Email,15
746,Vadodara,Gujarat,2023-03-12,Premium,Social Media,35
747,Coimbatore,Tamil Nadu,2023-08-24,Regular,App Install,10
748,Indore,Madhya Pradesh,2023-07-26,Regular,Social Media,9
749,Lucknow,Uttar Pradesh,2024-03-10,Regular,Social Media,11
750,Pune,Maharashtra,2023-08-11,Inactive,Social Media,1
751,Pune,Maharashtra,2023-05-21,New,Referral,1
752,Agra,Uttar Pradesh,2024-01-20,Inactive,Organic Search,4
753,Jaipur,Rajasthan,2023-08-02,Regular,Referral,5
754,Surat,Gujarat,2024-04-02,New,Referral,2
755,Agra,Uttar Pradesh,2023-07-23,Regular,Paid Ads,16
756,Nagpur,Maharashtra,2024-08-27,New,Organic Search,1
757,Surat,Gujarat,2023-06-29,Inactive,Email,5
758,Jaipur,Rajasthan,2024-06-12,Regular,Organic Search,9
759,Hyderabad,Telangana,2023-08-03,Premium,Organic Search,46
760,Ahmedabad,Gujarat,2024-09-11,Premium,Social Media,35
761,Chandigarh,Punjab,2024-03-01,New,Paid Ads,1
762,Bhopal,Madhya Pradesh,2023-04-03,Inactive,Email,3
763,Chandigarh,Punjab,2024-05-04,Premium,Social Media,47
764,Chennai,Tamil Nadu,2023-04-25,New,Referral,1
765,Surat,Gujarat,2023-01-08,Inactive,Referral,4
766,Vadodara,Gujarat,2024-02-14,Regular,Organic Search,15
767,Jaipur,Rajasthan,2024-01-05,Inactive,Social Media,1
768,Nagpur,Maharashtra,2024-03-20,New,App Install,2
769,Bengaluru,Karnataka,2023-08-23,Regular,App Install,6
770,Agra,Uttar Pradesh,2024-02-04,Regular,Referral,4
771,Bhopal,Madhya Pradesh,2023-10-09,Regular,App Install,14
772,Chennai,Tamil Nadu,2023-02-16,New,Paid Ads,1
773,Hyderabad,Telangana,2023-07-01,Regular,Email,4
774,Indore,Madhya Pradesh,2023-05-12,New,Email,1
775,Indore,Madhya Pradesh,2023-05-24,Premium,App Install,45
776,Delhi,Delhi,2023-02-09,New,Organic Search,3
777,Agra,Uttar Pradesh,2023-08-03,Inactive,App Install,3
778,Vadodara,Gujarat,2024-01-16,New,Email,2
779,Lucknow,Uttar Pradesh,2023-06-11,New,Referral,1
780,Bengaluru,Karnataka,2023-06-28,Regular,Email,8
781,Coimbatore,Tamil Nadu,2023-07-05,Inactive,Social Media,1
782,Lucknow,Uttar Pradesh,2023-06-16,Regular,Organic Search,19
783,Patna,Bihar,2023-07-28,Inactive,Social Media,4
784,Surat,Gujarat,2024-10-02,New,Social Media,2
785,Kolkata,West Bengal,2024-09-28,Premium,Social Media,16
786,Coimbatore,Tamil Nadu,2023-01-27,New,Social Media,1
787,Agra,Uttar Pradesh,2024-04-26,Regular,Organic Search,8
788,Chennai,Tamil Nadu,2024-02-22,New,Organic Search,3
789,Indore,Madhya Pradesh,2024-01-22,Regular,Email,20
790,Ahmedabad,Gujarat,2023-06-23,New,Paid Ads,1
791,Vadodara,Gujarat,2023-01-16,New,Social Media,1
792,Surat,Gujarat,2023-04-05,Regular,Referral,6
793,Kochi,Kerala,2023-04-26,Regular,Referral,18
794,Kochi,Kerala,2024-03-01,Regular,Email,18
795,Kolkata,West Bengal,2023-05-18,New,Email,3
796,Chandigarh,Punjab,2023-01-01,Premium,Social Media,45
797,Jaipur,Rajasthan,2024-04-25,Regular,Social Media,8
798,Vadodara,Gujarat,2023-11-27,Regular,App Install,15
799,Surat,Gujarat,2024-09-20,New,App Install,3
800,Coimbatore,Tamil Nadu,2023-04-09,Regular,Referral,19
801,Kolkata,West Bengal,2024-08-07,Premium,Paid Ads,23
802,Kolkata,West Bengal,2023-08-13,Inactive,Email,2
803,Indore,Madhya Pradesh,2023-05-27,Premium,Paid Ads,57
804,Agra,Uttar Pradesh,2023-03-26,Inactive,App Install,1
805,Lucknow,Uttar Pradesh,2024-02-18,New,Social Media,3
806,Bengaluru,Karnataka,2023-04-18,Inactive,Paid Ads,2
807,Surat,Gujarat,2023-09-14,Regular,Paid Ads,13
808,Pune,Maharashtra,2023-12-03,New,App Install,2
809,Indore,Madhya Pradesh,2024-08-27,Inactive,Email,5
810,Surat,Gujarat,2024-08-14,New,Social Media,1
811,Lucknow,Uttar Pradesh,2023-12-02,Inactive,Referral,3
812,Pune,Maharashtra,2023-05-29,New,Email,3
813,Hyderabad,Telangana,2023-02-05,New,App Install,2
814,Nagpur,Maharashtra,2023-02-19,Regular,Paid Ads,9
815,Indore,Madhya Pradesh,2023-01-15,Regular,Paid Ads,5
816,Chennai,Tamil Nadu,2023-09-01,Inactive,Paid Ads,4
817,Chandigarh,Punjab,2023-11-27,Regular,Organic Search,19
818,Mumbai,Maharashtra,2024-05-10,Regular,Social Media,10
819,Patna,Bihar,2024-08-14,New,Referral,2
820,Patna,Bihar,2023-08-08,Inactive,Referral,5
821,Coimbatore,Tamil Nadu,2023-09-27,Regular,Email,18
822,Ahmedabad,Gujarat,2023-05-01,New,App Install,2
823,Nagpur,Maharashtra,2024-06-10,Regular,Social Media,14
824,Coimbatore,Tamil Nadu,2023-07-10,Regular,Social Media,14
825,Agra,Uttar Pradesh,2024-05-14,Regular,Email,18
826,Lucknow,Uttar Pradesh,2023-04-09,New,App Install,2
827,Mumbai,Maharashtra,2024-06-15,New,Social Media,1
828,Surat,Gujarat,2024-01-10,Inactive,Referral,1
829,Indore,Madhya Pradesh,2024-07-10,New,Paid Ads,1
830,Kochi,Kerala,2023-08-21,Inactive,Referral,1
831,Kochi,Kerala,2023-05-04,Regular,Email,13
832,Jaipur,Rajasthan,2023-05-10,Regular,Social Media,13
833,Surat,Gujarat,2024-04-08,Regular,Referral,6
834,Lucknow,Uttar Pradesh,2024-05-31,Regular,Paid Ads,16
835,Patna,Bihar,2024-06-07,Regular,Paid Ads,8
836,Jaipur,Rajasthan,2023-08-16,Regular,Organic Search,10
837,Nagpur,Maharashtra,2023-12-29,Regular,Email,8
838,Hyderabad,Telangana,2024-07-30,Premium,Email,48
839,Lucknow,Uttar Pradesh,2023-02-18,Regular,Email,15
840,Agra,Uttar Pradesh,2024-07-06,Regular,Paid Ads,20
841,Pune,Maharashtra,2023-06-20,New,Social Media,1
842,Nagpur,Maharashtra,2023-04-13,Premium,App Install,25
843,Bhopal,Madhya Pradesh,2024-09-25,New,Paid Ads,3
844,Kochi,Kerala,2023-06-05,New,Email,3
845,Kochi,Kerala,2024-03-10,Regular,Paid Ads,12
846,Kochi,Kerala,2023-02-20,Inactive,Referral,3
847,Ahmedabad,Gujarat,2024-02-04,Premium,Email,41
848,Pune,Maharashtra,2024-05-02,New,Referral,2
849,Patna,Bihar,2023-05-20,Regular,App Install,13
850,Chandigarh,Punjab,2023-01-01,Regular,Organic Search,12
851,Kochi,Kerala,2024-07-23,New,App Install,2
