inventory_id,product_id,seller_id,stock_date,units_available,units_sold,stockout_flag
715,603,108,2024-11-17,64,4,False
716,603,108,2024-04-07,133,59,False
717,603,108,2024-06-02,150,11,False
718,603,108,2024-11-10,121,24,False
719,603,108,2024-11-03,284,49,False
720,1690,108,2024-03-24,288,33,False
721,1690,108,2024-08-11,224,42,False
722,1690,108,2024-12-22,116,52,False
723,1690,108,2023-04-16,121,36,False
724,1690,108,2024-03-17,300,74,False
725,1690,108,2023-10-22,262,78,False
726,1690,108,2023-08-20,27,13,False
727,1690,108,2024-07-28,162,25,False
728,1690,108,2024-03-10,75,39,False
729,1690,108,2024-09-01,242,23,False
730,1690,108,2023-07-23,188,7,False
731,1690,108,2024-05-26,103,13,False
732,1152,108,2023-07-02,58,13,False
733,1152,108,2024-10-27,77,67,False
734,1152,108,2024-05-19,272,27,False
735,1152,108,2023-06-11,95,50,False
736,1152,108,2023-10-22,60,31,False
737,1676,108,2023-11-12,183,22,False
738,1676,108,2024-10-13,58,55,False
739,1676,108,2024-07-28,194,24,False
740,1676,108,2023-09-03,241,44,False
741,1676,108,2024-08-25,257,46,False
742,1676,108,2023-02-05,23,13,False
743,1676,108,2023-03-05,23,4,False
744,72,108,2023-02-26,229,73,False
745,72,108,2023-04-09,121,14,False
746,72,108,2024-04-21,49,12,False
747,72,108,2024-10-27,41,14,False
748,72,108,2024-07-14,62,3,False
749,72,108,2024-08-04,249,25,False
750,72,108,2023-03-26,144,67,False
751,72,108,2024-08-18,6,3,False
752,72,108,2023-08-27,82,53,False
753,72,108,2023-01-01,27,17,False
754,72,108,2024-11-17,83,52,False
755,425,108,2024-10-20,61,38,False
756,425,108,2024-07-28,254,6,False
757,425,108,2024-05-12,151,49,False
758,425,108,2023-10-08,11,5,False
759,425,108,2024-01-28,54,15,False
760,425,108,2024-08-25,35,16,False
761,425,108,2024-07-14,280,4,False
762,1844,108,2024-08-11,73,10,False
763,1844,108,2024-06-02,199,4,False
764,1844,108,2023-10-22,81,52,False
765,1844,108,2023-10-15,138,3,False
766,1844,108,2023-07-16,16,7,False
767,1844,108,2024-03-10,186,27,False
768,1844,108,2023-08-06,279,40,False
769,1844,108,2023-09-10,94,42,False
770,1844,108,2023-06-11,21,2,False
771,1844,108,2024-08-25,73,53,False
772,1844,108,2024-11-03,276,59,False
773,1545,108,2024-12-08,53,30,False
774,1545,108,2024-10-20,157,74,False
775,1545,108,2023-01-15,25,25,False
776,1545,108,2023-08-20,294,13,False
777,1545,108,2024-02-11,246,19,False
778,1545,108,2023-05-14,168,13,False
779,1545,108,2024-07-07,252,60,False
780,463,108,2024-05-05,187,1,False
781,463,108,2024-05-12,180,31,False
782,463,108,2023-01-22,206,61,False
783,463,108,2023-11-05,90,29,False
784,463,108,2023-01-29,34,5,False
785,463,108,2024-08-18,73,35,False
786,463,108,2024-02-11,26,2,False
787,463,108,2024-02-25,241,73,False
788,463,108,2024-12-08,4,1,False
789,463,108,2023-06-18,79,74,False
790,1576,108,2024-07-07,177,19,False
791,1576,108,2024-11-24,119,40,False
792,1576,108,2023-01-01,154,44,False
793,1576,108,2023-06-04,185,64,False
794,82,108,2024-03-24,87,18,False
795,82,108,2023-02-05,209,30,False
796,82,108,2023-02-19,170,65,False
797,82,108,2024-05-19,110,80,False
798,82,108,2023-05-21,92,18,False
799,82,108,2023-01-15,55,33,False
800,82,108,2023-12-31,210,26,False
801,1373,108,2024-05-12,8,5,False
802,1373,108,2024-04-28,213,44,False
803,1373,108,2023-07-02,19,7,False
804,1373,108,2024-01-07,152,64,False
805,1373,108,2023-09-17,145,43,False
806,1373,108,2024-04-21,289,43,False
807,1680,108,2023-07-16,99,25,False
808,1680,108,2024-12-29,282,49,False
809,1680,108,2023-04-23,43,37,False
810,1680,108,2023-06-04,219,7,False
811,1680,108,2023-10-01,233,16,False
812,1680,108,2024-12-08,237,25,False
813,1680,108,2024-07-14,219,37,False
814,1248,108,2024-01-21,220,15,False
815,1248,108,2024-04-21,94,9,False
816,1248,108,2024-06-30,21,8,False
817,1248,108,2024-10-27,61,23,False
818,1248,108,2023-10-15,111,4,False
819,1248,108,2023-08-20,189,37,False
820,1235,40,2023-01-08,70,35,False
821,1235,40,2024-03-10,28,9,False
822,1235,40,2023-02-26,7,7,False
823,1235,40,2024-01-21,139,3,False
824,1196,40,2024-09-15,24,23,False
825,1196,40,2023-07-02,31,2,False
826,1196,40,2024-08-25,110,68,False
827,1196,40,2023-12-03,255,60,False
828,1196,40,2024-09-22,163,66,False
829,157,40,2024-11-24,136,77,False
830,157,40,2023-07-02,179,46,False
831,157,40,2024-03-17,83,58,False
832,157,40,2023-07-16,162,22,False
833,157,40,2024-08-25,189,64,False
834,157,40,2023-11-05,37,12,False
835,1999,40,2023-11-05,60,26,False
836,1999,40,2024-08-18,254,70,False
837,1999,40,2024-09-08,182,1,False
838,1999,40,2023-06-25,122,45,False
839,1999,40,2024-08-25,253,49,False
840,1073,40,2023-08-13,274,17,False
841,1073,40,2024-04-14,223,55,False
842,1073,40,2023-02-05,233,34,False
843,1073,40,2024-04-07,218,69,False
844,1073,40,2023-09-17,261,54,False
845,1028,40,2024-02-18,67,57,False
846,1028,40,2024-06-16,131,16,False
847,1028,40,2023-07-23,7,0,False
848,1028,40,2024-09-01,115,67,False
849,1028,40,2023-10-29,31,27,False
850,677,40,2023-05-21,104,40,False
851,677,40,2024-04-28,17,11,False
852,677,40,2023-12-10,115,16,False
853,677,40,2024-07-07,247,38,False
854,677,40,2024-01-28,289,62,False
855,677,40,2023-10-08,81,26,False
856,1867,40,2023-10-15,39,12,False
857,1867,40,2024-01-21,160,26,False
858,1867,40,2023-03-19,200,13,False
859,1867,40,2024-04-28,93,61,False
860,1867,40,2023-12-31,61,48,False
861,1867,40,2023-06-04,21,1,False
862,1867,40,2023-04-30,113,62,False
863,1867,40,2023-01-08,158,51,False
864,1867,40,2024-10-13,163,69,False
865,1401,40,2024-02-11,19,19,False
866,1401,40,2023-05-28,77,50,False
867,1401,40,2024-02-04,230,65,False
868,1401,40,2023-08-06,0,0,True
869,1401,40,2023-03-05,173,51,False
870,139,40,2023-09-03,74,0,False
871,139,40,2024-08-18,11,4,False
872,139,40,2024-06-16,49,38,False
873,139,40,2023-03-12,152,29,False
874,139,40,2024-12-01,299,10,False
875,139,40,2024-09-22,163,16,False
876,139,40,2023-11-19,173,7,False
877,139,40,2023-04-23,229,75,False
878,139,40,2023-04-16,26,17,False
879,139,40,2023-04-02,291,80,False
880,139,40,2024-09-15,231,29,False
881,139,40,2023-10-15,29,14,False
882,1082,40,2024-03-03,260,28,False
883,1082,40,2024-12-08,39,13,False
884,1082,40,2023-02-26,210,38,False
885,1082,40,2023-05-28,138,58,False
886,1082,40,2023-04-23,76,45,False
887,1891,40,2023-05-28,208,48,False
888,1891,40,2023-10-15,27,3,False
889,1891,40,2023-11-26,61,52,False
890,1891,40,2023-11-19,103,47,False
891,1891,40,2023-12-17,300,77,False
892,1891,40,2023-01-15,248,73,False
893,1891,40,2024-08-11,258,39,False
894,1891,40,2023-11-05,33,1,False
895,1891,40,2023-07-16,16,15,False
896,1891,40,2024-03-31,26,0,False
897,1891,40,2024-10-27,12,3,False
898,1891,40,2024-09-29,67,40,False
899,984,40,2023-04-02,99,66,False
900,984,40,2023-06-18,112,12,False
901,984,40,2023-07-16,170,44,False
902,984,40,2023-02-26,169,68,False
903,984,40,2024-03-03,233,24,False
904,984,40,2024-09-08,140,22,False
905,984,40,2023-11-05,135,37,False
906,984,40,2023-05-28,219,48,False
907,984,40,2023-03-05,61,15,False
908,984,40,2024-10-13,239,23,False
909,1520,40,2023-10-01,296,80,False
910,1520,40,2024-09-29,121,62,False
911,1520,40,2023-09-17,186,74,False
912,1520,40,2023-07-30,210,68,False
913,1520,40,2024-08-25,64,47,False
914,1520,40,2023-01-15,266,30,False
915,1520,40,2024-07-28,132,4,False
916,1520,40,2024-11-24,64,22,False
917,1520,40,2024-05-26,144,41,False
918,1434,40,2024-04-14,187,50,False
919,1434,40,2024-11-24,192,73,False
920,1434,40,2023-09-24,300,63,False
921,1434,40,2023-07-30,41,33,False
922,1434,40,2024-01-14,162,18,False
923,1434,40,2023-06-18,147,22,False
924,1434,40,2024-02-11,65,15,False
925,1434,40,2024-07-21,1,1,False
926,1434,40,2023-11-05,107,44,False
927,1434,40,2024-05-05,195,69,False
928,1434,40,2024-08-18,198,43,False
929,116,40,2023-04-23,19,14,False
930,116,40,2023-07-30,292,9,False
931,116,40,2024-08-25,227,52,False
932,116,40,2024-12-22,205,65,False
933,116,40,2023-05-14,56,12,False
934,116,40,2024-11-03,281,79,False
935,116,40,2024-05-05,114,25,False
936,324,40,2024-02-18,292,16,False
937,324,40,2023-08-20,34,34,False
938,324,40,2023-07-09,182,15,False
939,324,40,2024-06-09,167,24,False
940,324,40,2023-03-12,257,67,False
941,324,40,2023-05-07,73,9,False
942,324,40,2023-04-02,137,56,False
943,1414,40,2023-02-26,181,7,False
944,1414,40,2024-12-22,242,64,False
945,1414,40,2024-11-03,276,74,False
946,1414,40,2024-09-29,30,28,False
947,1414,40,2024-07-28,142,75,False
948,1414,40,2024-12-15,169,22,False
949,1414,40,2023-07-02,68,4,False
950,1414,40,2023-10-22,75,64,False
951,1414,40,2023-03-26,161,1,False
952,1414,40,2023-11-05,177,51,False
953,1414,40,2023-09-17,47,42,False
954,1414,40,2024-11-10,233,73,False
955,1234,40,2023-10-15,240,55,False
956,1234,40,2023-09-03,226,26,False
957,1234,40,2024-06-16,121,62,False
958,1234,40,2023-10-29,254,8,False
959,1234,40,2024-06-02,198,70,False
960,1234,40,2024-07-07,266,21,False
961,1234,40,2024-06-09,39,12,False
962,1234,40,2024-09-29,178,39,False
963,1234,40,2023-07-02,44,9,False
964,1234,40,2024-12-08,156,54,False
965,1781,40,2023-07-09,135,51,False
966,1781,40,2023-01-08,69,54,False
967,1781,40,2023-01-22,264,43,False
968,1781,40,2023-10-29,211,0,False
969,1781,40,2024-04-28,118,45,False
970,1781,40,2024-07-14,105,40,False
971,1781,40,2024-12-29,190,74,False
972,1781,40,2024-05-12,50,46,False
973,1781,40,2024-11-03,96,44,False
974,1680,40,2023-10-29,279,33,False
975,1680,40,2024-09-29,290,67,False
976,1680,40,2024-03-17,115,41,False
977,1680,40,2024-01-21,282,26,False
978,1680,40,2023-01-22,132,35,False
979,1680,40,2023-03-05,5,2,False
980,1680,40,2024-06-16,11,4,False
981,1680,40,2024-06-30,21,11,False
982,1680,40,2024-03-31,42,34,False
983,1680,40,2024-05-12,113,53,False
984,177,40,2023-09-03,264,49,False
985,177,40,2024-10-06,198,79,False
986,177,40,2024-11-24,156,14,False
987,177,40,2024-05-19,295,75,False
988,177,40,2024-12-15,290,73,False
989,177,40,2023-12-24,94,5,False
990,177,40,2024-01-28,236,80,False
991,177,40,2024-12-22,106,49,False
992,177,40,2023-06-11,1,1,False
993,1653,40,2024-09-22,21,8,False
994,1653,40,2023-03-05,158,12,False
995,1653,40,2023-09-10,136,24,False
996,1653,40,2024-11-17,150,72,False
997,1653,40,2023-12-03,277,21,False
998,1653,40,2023-09-03,130,48,False
999,1653,40,2023-02-05,199,21,False
1000,1653,40,2024-08-18,248,74,False
1001,1715,40,2024-06-16,198,40,False
1002,1715,40,2024-03-31,8,4,False
1003,1715,40,2023-10-08,125,73,False
1004,1715,40,2023-03-19,201,47,False
1005,1715,40,2024-11-10,181,35,False
1006,1715,40,2023-07-16,123,59,False
1007,1715,40,2024-08-11,10,10,False
1008,1715,40,2023-12-10,28,20,False
1009,577,40,2023-03-05,112,35,False
1010,577,40,2023-04-30,240,77,False
1011,577,40,2023-01-22,269,24,False
1012,577,40,2023-07-23,167,41,False
1013,577,40,2024-04-07,8,0,False
1014,577,40,2024-12-08,37,8,False
1015,577,40,2024-03-24,256,46,False
1016,577,40,2024-12-01,81,24,False
1017,577,40,2024-11-24,82,32,False
1018,577,40,2023-03-12,248,68,False
1019,577,40,2023-11-19,124,44,False
1020,735,40,2024-11-10,57,7,False
1021,735,40,2024-09-15,210,9,False
1022,735,40,2023-12-24,163,19,False
1023,735,40,2024-02-18,150,37,False
1024,1692,40,2023-12-31,92,55,False
1025,1692,40,2024-04-14,237,70,False
1026,1692,40,2024-01-28,185,10,False
1027,1692,40,2023-05-14,298,19,False
1028,1692,40,2024-04-07,191,16,False
1029,1692,40,2024-01-07,263,23,False
1030,1692,40,2024-06-23,13,8,False
1031,1692,40,2024-07-21,135,0,False
1032,1692,40,2024-05-05,184,65,False
1033,1692,40,2024-08-18,159,13,False
1034,542,40,2024-09-08,128,42,False
1035,542,40,2024-06-23,8,7,False
1036,542,40,2023-09-03,147,2,False
1037,542,40,2023-12-31,19,13,False
1038,542,40,2024-08-04,235,8,False
1039,542,40,2024-07-28,173,69,False
1040,542,40,2023-07-30,86,39,False
1041,542,40,2023-08-27,102,41,False
1042,542,40,2024-10-27,282,61,False
1043,542,40,2024-11-24,284,36,False
1044,1862,40,2024-05-26,261,6,False
1045,1862,40,2024-11-03,31,30,False
1046,1862,40,2024-12-08,58,49,False
1047,1862,40,2023-01-22,137,35,False
1048,1862,40,2023-09-17,157,68,False
1049,1862,40,2023-10-29,4,1,False
1050,1862,40,2024-10-20,221,11,False
1051,1862,40,2023-12-31,242,57,False
1052,916,40,2023-10-15,242,49,False
1053,916,40,2024-03-24,121,24,False
1054,916,40,2024-02-11,251,4,False
1055,916,40,2024-07-07,297,3,False
1056,916,40,2023-09-10,219,22,False
1057,916,40,2024-03-17,108,79,False
1058,588,40,2023-01-22,226,76,False
1059,588,40,2024-10-27,123,29,False
1060,588,40,2024-07-07,99,17,False
1061,588,40,2024-12-08,184,38,False
1062,588,40,2024-02-11,172,28,False
1063,588,40,2023-05-14,39,0,False
1064,588,40,2024-03-17,149,71,False
1065,588,40,2023-03-26,259,54,False
1066,588,40,2024-11-03,219,26,False
1067,588,40,2024-03-31,91,32,False
1068,588,40,2023-02-05,192,7,False
1069,588,40,2024-12-22,185,38,False
1070,1803,40,2023-07-23,56,20,False
1071,1803,40,2023-04-02,25,3,False
1072,1803,40,2024-04-14,138,9,False
1073,1803,40,2023-07-16,181,0,False
1074,1803,40,2024-09-29,144,16,False
1075,1803,40,2024-07-07,173,60,False
1076,1803,40,2023-11-26,168,32,False
1077,1803,40,2024-10-06,292,51,False
1078,1803,40,2023-05-14,77,50,False
1079,1803,40,2023-12-31,179,67,False
1080,1803,40,2024-06-16,291,77,False
1081,1803,40,2024-12-29,172,48,False
1082,812,40,2024-08-04,136,66,False
1083,812,40,2023-02-19,242,33,False
1084,812,40,2024-05-19,119,35,False
1085,812,40,2024-06-02,170,70,False
1086,812,40,2023-09-10,32,31,False
1087,812,40,2023-11-19,208,63,False
1088,812,40,2023-12-31,244,52,False
1089,812,40,2023-03-26,15,7,False
1090,812,40,2023-11-05,179,44,False
1091,812,40,2023-01-29,277,16,False
1092,1675,40,2024-08-11,228,15,False
1093,1675,40,2024-05-05,107,37,False
1094,1675,40,2024-01-21,297,38,False
1095,1675,40,2023-05-28,193,48,False
1096,1675,40,2023-01-15,194,76,False
1097,1675,40,2023-08-13,212,67,False
1098,1675,40,2023-06-04,205,76,False
1099,1675,40,2023-11-12,102,31,False
1100,1675,40,2023-12-24,254,39,False
1101,1675,40,2023-02-19,254,33,False
1102,1675,40,2024-10-27,271,20,False
1103,1040,40,2023-06-04,291,59,False
1104,1040,40,2023-05-21,142,31,False
1105,1040,40,2024-02-25,116,49,False
1106,1040,40,2024-09-15,96,54,False
1107,1040,40,2023-03-26,37,27,False
1108,1040,40,2023-05-28,186,44,False
1109,1040,40,2024-11-10,133,4,False
1110,1040,40,2023-04-30,47,29,False
1111,1040,40,2024-10-27,143,80,False
1112,1040,40,2023-01-15,160,34,False
1113,1040,40,2023-04-16,5,5,False
1114,98,197,2023-04-16,129,3,False
1115,98,197,2023-01-29,139,22,False
1116,98,197,2024-09-15,249,14,False
1117,98,197,2023-06-11,85,31,False
1118,98,197,2024-07-14,187,53,False
1119,1598,197,2024-08-11,13,0,False
1120,1598,197,2024-04-07,10,6,False
1121,1598,197,2023-04-02,40,28,False
1122,1598,197,2024-04-14,223,26,False
1123,1598,197,2023-08-13,77,6,False
1124,1598,197,2024-02-04,186,47,False
1125,1598,197,2024-06-30,252,2,False
1126,1598,197,2024-09-01,86,30,False
1127,1871,197,2024-02-25,76,38,False
1128,1871,197,2024-05-12,0,0,True
1129,1871,197,2023-07-30,293,36,False
1130,1871,197,2024-03-17,264,73,False
1131,1871,197,2024-02-11,140,38,False
1132,1871,197,2024-11-10,276,28,False
1133,1871,197,2024-10-13,256,37,False
1134,1871,197,2024-08-18,115,26,False
1135,1871,197,2024-06-16,168,47,False
1136,1871,197,2023-09-10,294,38,False
1137,1871,197,2023-10-29,253,41,False
1138,1871,197,2023-02-05,167,29,False
1139,1648,197,2024-12-08,124,50,False
1140,1648,197,2023-07-30,197,13,False
1141,1648,197,2024-01-07,124,45,False
1142,1648,197,2023-03-26,216,5,False
1143,1648,197,2024-09-08,235,72,False
1144,1648,197,2024-04-21,264,59,False
1145,1648,197,2023-05-28,51,16,False
1146,1608,197,2024-09-01,9,3,False
1147,1608,197,2024-10-20,179,80,False
1148,1608,197,2024-11-03,33,25,False
1149,1608,197,2023-04-30,150,22,False
1150,1608,197,2024-09-29,56,44,False
1151,1608,197,2024-10-06,178,53,False
1152,1608,197,2024-04-21,276,43,False
1153,1608,197,2024-05-26,150,3,False
1154,841,197,2023-07-09,19,13,False
1155,841,197,2023-07-02,17,8,False
1156,841,197,2024-06-30,44,42,False
1157,841,197,2024-06-23,8,4,False
1158,841,197,2023-09-24,242,55,False
1159,841,197,2024-04-07,282,56,False
1160,841,197,2024-09-22,49,30,False
1161,841,197,2023-03-26,117,17,False
1162,841,197,2023-12-24,160,49,False
1163,1144,197,2023-06-25,264,23,False
1164,1144,197,2024-04-07,278,67,False
1165,1144,197,2023-05-28,58,42,False
1166,1144,197,2023-02-26,124,69,False
1167,1144,197,2023-09-03,78,17,False
1168,1144,197,2023-12-24,230,56,False
1169,1144,197,2023-04-30,252,14,False
1170,1144,197,2024-09-01,135,11,False
1171,1144,197,2024-12-22,90,76,False
1172,1355,197,2024-12-08,18,18,False
1173,1355,197,2023-10-08,113,24,False
1174,1355,197,2024-11-10,210,49,False
1175,1355,197,2024-08-04,152,37,False
1176,1355,197,2023-09-24,4,4,False
1177,1624,197,2024-08-11,122,24,False
1178,1624,197,2024-11-24,144,25,False
1179,1624,197,2024-11-17,220,22,False
1180,1624,197,2023-08-20,220,28,False
1181,1624,197,2023-08-13,185,23,False
1182,1624,197,2023-07-02,28,13,False
1183,1624,197,2023-09-03,186,74,False
1184,1624,197,2023-07-30,274,25,False
1185,1624,197,2023-05-21,69,2,False
1186,1624,197,2024-09-01,288,67,False
1187,1624,197,2023-07-09,0,0,True
1188,1624,197,2023-04-23,5,3,False
1189,938,197,2024-04-28,215,1,False
1190,938,197,2024-04-07,261,67,False
1191,938,197,2023-11-26,34,11,False
1192,938,197,2024-04-21,276,48,False
1193,938,197,2023-10-01,141,55,False
1194,938,197,2024-08-11,243,46,False
1195,938,197,2023-07-23,225,22,False
1196,938,197,2024-03-10,61,7,False
1197,938,197,2024-06-30,50,28,False
1198,938,197,2024-01-14,109,33,False
1199,38,197,2023-10-15,232,41,False
1200,38,197,2023-09-24,137,47,False
1201,38,197,2024-01-14,158,21,False
1202,38,197,2023-12-10,275,35,False
1203,38,197,2024-08-11,84,62,False
1204,38,197,2024-09-01,285,44,False
1205,1835,197,2024-10-20,10,9,False
1206,1835,197,2023-05-21,72,70,False
1207,1835,197,2023-06-04,110,4,False
1208,1835,197,2023-05-07,211,21,False
1209,1835,197,2023-08-06,45,9,False
1210,1835,197,2023-07-23,22,8,False
1211,1835,197,2023-02-05,265,16,False
1212,1835,197,2024-02-18,23,3,False
1213,1835,197,2023-04-23,73,55,False
1214,1835,197,2024-04-07,255,70,False
1215,329,197,2023-03-12,275,23,False
1216,329,197,2024-12-29,194,8,False
1217,329,197,2024-07-21,210,38,False
1218,329,197,2023-01-29,224,8,False
1219,1342,197,2023-03-05,289,67,False
1220,1342,197,2023-05-28,25,13,False
1221,1342,197,2024-06-16,201,50,False
1222,1342,197,2024-03-03,252,9,False
1223,1342,197,2023-07-30,226,51,False
1224,1342,197,2023-12-17,211,26,False
1225,1342,197,2024-02-04,10,9,False
1226,1342,197,2024-12-08,256,0,False
1227,1342,197,2023-02-12,282,78,False
1228,1342,197,2024-05-05,159,4,False
1229,100,197,2023-01-01,63,24,False
1230,100,197,2023-12-17,196,38,False
1231,100,197,2023-04-09,246,18,False
1232,100,197,2023-09-17,50,21,False
1233,100,197,2024-10-13,286,12,False
1234,100,197,2023-01-22,0,0,True
1235,100,197,2023-10-08,131,59,False
1236,100,197,2023-10-22,90,75,False
1237,100,197,2023-04-23,217,7,False
1238,100,197,2023-01-15,169,60,False
1239,133,197,2023-08-06,78,36,False
1240,133,197,2024-04-07,101,73,False
1241,133,197,2024-03-03,184,40,False
1242,133,197,2023-12-24,125,14,False
1243,133,197,2023-07-23,226,24,False
1244,133,197,2023-08-13,108,32,False
1245,133,197,2024-10-27,13,12,False
1246,133,197,2023-06-11,39,17,False
1247,133,197,2023-01-22,9,1,False
1248,1621,197,2024-12-15,249,32,False
1249,1621,197,2023-10-22,138,37,False
1250,1621,197,2024-08-18,85,22,False
1251,1621,197,2023-01-22,9,2,False
1252,1621,197,2023-08-27,156,32,False
1253,1621,197,2024-04-21,211,75,False
1254,1621,197,2023-06-11,255,73,False
