product_id,category,subcategory,brand,mrp,avg_rating,listing_date
1664,Fashion,Kids Wear,Biba,950.0,4.3,2023-05-22
1665,Home & Kitchen,Cookware,Cello,4390.0,4.9,2022-06-11
1666,Electronics,Tablets,OnePlus,77580.0,4.4,2022-07-12
1667,Beauty,Personal Care,Biotique,4290.0,3.8,2022-12-27
1668,Beauty,Haircare,Himalaya,1360.0,3.2,2022-04-13
1669,Beauty,Personal Care,L'Oreal,4460.0,4.5,2022-01-05
1670,Grocery,Personal Hygiene,Britannia,330.0,2.8,2022-10-06
1671,Fashion,Kids Wear,Biba,9170.0,3.4,2022-04-19
1672,Electronics,Smartphones,Samsung,45330.0,4.7,2023-05-01
1673,Home & Kitchen,Appliances,Philips,10590.0,4.7,2022-06-03
1674,Electronics,Smartphones,Samsung,127690.0,4.6,2023-06-02
1675,Sports,Yoga,Cosco,12300.0,4.9,2022-04-27
1676,Fashion,Women Clothing,Puma,8500.0,4.2,2022-09-09
1677,Home & Kitchen,Bedding,IKEA,6460.0,3.5,2023-05-30
1678,Books,Fiction,Penguin,180.0,4.4,2022-02-08
1679,Grocery,Snacks,Nestle,470.0,3.7,2022-04-05
1680,Grocery,Dairy,Nestle,850.0,4.7,2022-06-15
1681,Beauty,Haircare,Nykaa,4180.0,3.5,2022-11-28
1682,Home & Kitchen,Bedding,Philips,300.0,3.2,2022-05-07
1683,Grocery,Snacks,Nestle,720.0,4.5,2022-06-23
1684,Fashion,Women Clothing,W,2990.0,3.9,2022-03-27
1685,Grocery,Dairy,ITC,680.0,3.3,2023-01-30
1686,Beauty,Skincare,Himalaya,4640.0,4.6,2022-09-23
1687,Beauty,Skincare,Biotique,3340.0,3.7,2022-09-13
1688,Sports,Yoga,Nike,1220.0,4.1,2023-01-02
1689,Electronics,Smartwatches,Apple,50920.0,3.0,2022-03-29
1690,Books,Non-Fiction,Penguin,920.0,3.2,2022-04-20
1691,Beauty,Makeup,L'Oreal,430.0,3.9,2022-12-12
1692,Beauty,Makeup,Biotique,4170.0,4.0,2022-12-10
1693,Home & Kitchen,Cookware,Philips,6710.0,3.2,2023-02-06
1694,Home & Kitchen,Cookware,Philips,15630.0,5.0,2022-03-10
1695,Home & Kitchen,Bedding,Pigeon,22820.0,3.5,2022-04-30
1696,Beauty,Personal Care,Lakme,3370.0,4.4,2022-06-24
1697,Sports,Fitness Equipment,Nivia,6720.0,4.4,2022-11-08
1698,Sports,Cricket,Adidas,1890.0,4.1,2022-04-29
1699,Books,Fiction,Rupa,240.0,4.1,2022-10-04
1700,Sports,Fitness Equipment,Decathlon,2380.0,2.8,2022-03-28
1701,Fashion,Kids Wear,Myntra,6990.0,3.7,2022-07-14
1702,Sports,Fitness Equipment,Decathlon,17120.0,3.7,2022-06-07
1703,Electronics,Smartphones,Sony,24760.0,4.4,2022-04-21
1704,Beauty,Makeup,Lakme,840.0,4.2,2023-06-03
1705,Books,Academic,Rupa,490.0,5.0,2023-06-10
1706,Sports,Outdoor,Cosco,7410.0,3.5,2022-03-17
1707,Books,Comics,HarperCollins,520.0,4.9,2022-05-08
1708,Fashion,Accessories,FabIndia,8890.0,3.5,2022-04-15
1709,Beauty,Makeup,Nykaa,3500.0,4.1,2022-11-17
1710,Fashion,Women Clothing,Biba,1310.0,4.2,2022-04-08
1711,Electronics,Laptops,Samsung,77850.0,4.7,2022-08-11
1712,Electronics,Earphones,boAt,124410.0,4.0,2022-06-24
1713,Fashion,Footwear,H&M,5520.0,4.9,2022-01-13
1714,Books,Non-Fiction,HarperCollins,890.0,4.7,2022-09-15
1715,Beauty,Haircare,L'Oreal,2430.0,3.0,2022-09-06
1716,Grocery,Snacks,Tata,990.0,3.5,2022-09-17
1717,Fashion,Women Clothing,W,4350.0,4.6,2023-04-04
1718,Beauty,Fragrances,Lakme,1620.0,3.1,2022-07-22
1719,Books,Comics,Scholastic,540.0,4.4,2023-03-13
1720,Books,Children,Westland,370.0,4.9,2023-05-27
1721,Beauty,Haircare,Lakme,290.0,4.2,2022-07-02
1722,Grocery,Beverages,Dabur,80.0,3.3,2022-08-12
1723,Books,Fiction,Rupa,870.0,2.8,2023-05-20
1724,Fashion,Footwear,Puma,4730.0,4.9,2022-12-19
1725,Home & Kitchen,Furniture,Milton,10520.0,4.7,2023-03-24
1726,Books,Comics,Scholastic,700.0,4.1,2023-05-13
1727,Grocery,Dairy,Dabur,950.0,4.4,2022-08-28
1728,Sports,Yoga,Decathlon,14050.0,3.3,2022-04-16
1729,Grocery,Personal Hygiene,ITC,800.0,3.9,2022-07-15
1730,Beauty,Haircare,Biotique,3170.0,4.5,2023-04-16
1731,Sports,Outdoor,SG,620.0,4.7,2022-02-10
1732,Home & Kitchen,Furniture,Pigeon,26320.0,3.6,2023-04-13
1733,Grocery,Snacks,Tata,530.0,4.1,2022-08-29
1734,Electronics,Smartphones,Realme,64240.0,4.1,2022-07-11
1735,Books,Fiction,HarperCollins,390.0,3.5,2023-04-24
1736,Books,Fiction,Rupa,110.0,3.8,2022-01-04
1737,Beauty,Fragrances,Nykaa,130.0,4.0,2022-11-01
1738,Sports,Footwear,Nivia,11640.0,4.1,2023-02-14
1739,Fashion,Footwear,FabIndia,3900.0,3.7,2023-03-01
1740,Fashion,Men Clothing,H&M,5560.0,2.8,2022-11-30
1741,Sports,Footwear,Nike,12290.0,4.6,2022-10-14
1742,Books,Academic,Rupa,770.0,3.2,2023-01-15
1743,Sports,Footwear,Decathlon,2200.0,4.6,2022-07-13
1744,Books,Fiction,Rupa,650.0,3.6,2022-04-09
1745,Sports,Outdoor,Adidas,13260.0,3.6,2022-04-12
1746,Electronics,Tablets,boAt,74930.0,3.6,2022-08-24
1747,Grocery,Dairy,ITC,420.0,3.6,2022-01-11
1748,Grocery,Beverages,Dabur,60.0,2.9,2022-09-01
1749,Beauty,Haircare,Mamaearth,1260.0,3.1,2023-05-14
1750,Grocery,Personal Hygiene,Amul,870.0,4.9,2022-07-23
1751,Grocery,Snacks,ITC,640.0,4.0,2022-05-24
1752,Sports,Fitness Equipment,Cosco,1450.0,4.5,2023-06-23
1753,Grocery,Personal Hygiene,Dabur,730.0,4.5,2022-12-28
1754,Grocery,Beverages,Dabur,460.0,4.3,2022-11-24
1755,Fashion,Men Clothing,Zara,9050.0,3.8,2022-11-21
1756,Sports,Outdoor,Adidas,15200.0,3.9,2022-08-11
1757,Electronics,Smartphones,OnePlus,91140.0,4.9,2022-09-02
1758,Electronics,Smartphones,Mi,75830.0,3.2,2022-09-04
1759,Electronics,Smartwatches,Realme,115140.0,4.5,2022-09-23
1760,Books,Fiction,Penguin,310.0,4.8,2022-04-08
1761,Sports,Fitness Equipment,Adidas,14160.0,3.5,2023-01-17
1762,Books,Fiction,Penguin,920.0,3.1,2023-05-28
1763,Fashion,Footwear,Zara,7120.0,2.9,2022-03-31
1764,Beauty,Skincare,Mamaearth,2640.0,4.9,2022-03-06
1765,Beauty,Personal Care,L'Oreal,2710.0,4.2,2022-07-16
1766,Fashion,Men Clothing,Myntra,5760.0,4.1,2022-01-12
1767,Fashion,Women Clothing,Zara,2940.0,4.2,2023-05-23
1768,Home & Kitchen,Furniture,Pigeon,6310.0,3.5,2022-04-17
1769,Electronics,Smartwatches,OnePlus,10420.0,2.9,2022-01-22
1770,Home & Kitchen,Bedding,Prestige,2150.0,4.2,2022-04-24
1771,Fashion,Men Clothing,H&M,3490.0,3.5,2023-04-12
1772,Sports,Footwear,Adidas,1140.0,3.8,2022-05-31
1773,Books,Non-Fiction,HarperCollins,640.0,3.6,2023-04-21
1774,Fashion,Men Clothing,FabIndia,3900.0,4.5,2023-06-20
1775,Grocery,Personal Hygiene,Britannia,940.0,4.0,2023-04-10
1776,Beauty,Fragrances,L'Oreal,3700.0,4.8,2022-03-07
1777,Fashion,Kids Wear,FabIndia,4750.0,3.0,2022-08-07
1778,Sports,Yoga,Nike,10750.0,4.1,2023-04-13
1779,Books,Non-Fiction,Penguin,350.0,3.8,2022-02-09
1780,Home & Kitchen,Decor,Prestige,17690.0,3.5,2023-05-29
1781,Beauty,Personal Care,Lakme,3260.0,4.5,2022-08-17
1782,Home & Kitchen,Cookware,Cello,16750.0,4.3,2023-05-26
1783,Sports,Outdoor,Decathlon,14610.0,2.9,2022-04-20
1784,Home & Kitchen,Bedding,IKEA,15400.0,4.2,2022-04-19
1785,Grocery,Personal Hygiene,Dabur,340.0,4.3,2022-05-24
1786,Electronics,Earphones,OnePlus,124170.0,4.1,2022-08-30
1787,Sports,Cricket,Cosco,1810.0,4.0,2022-09-15
1788,Electronics,Smartwatches,Apple,77730.0,4.7,2023-04-13
1789,Electronics,Laptops,Samsung,110960.0,4.9,2022-03-18
1790,Grocery,Beverages,ITC,470.0,4.2,2022-07-10
1791,Electronics,Earphones,OnePlus,102520.0,3.6,2022-12-11
1792,Grocery,Snacks,Dabur,340.0,3.4,2022-02-06
1793,Beauty,Personal Care,Biotique,3010.0,3.7,2023-04-25
1794,Books,Comics,Scholastic,580.0,4.6,2022-06-18
1795,Books,Non-Fiction,Penguin,790.0,2.9,2022-02-09
1796,Beauty,Haircare,Biotique,3360.0,4.8,2022-01-23
1797,Grocery,Personal Hygiene,Nestle,510.0,4.9,2022-05-08
1798,Grocery,Snacks,Nestle,420.0,4.3,2023-01-11
1799,Books,Children,Scholastic,720.0,4.8,2022-10-14
1800,Electronics,Smartphones,Realme,147840.0,4.0,2023-02-23
1801,Beauty,Skincare,Himalaya,2150.0,4.9,2022-06-02
1802,Beauty,Haircare,Nykaa,1570.0,4.9,2023-05-25
1803,Electronics,Earphones,Mi,82520.0,3.8,2022-04-28
1804,Grocery,Staples,Tata,520.0,3.8,2022-01-15
1805,Fashion,Women Clothing,H&M,3400.0,4.5,2022-10-20
1806,Books,Academic,HarperCollins,810.0,2.9,2022-09-08
1807,Fashion,Footwear,Puma,3890.0,3.7,2023-06-27
1808,Sports,Yoga,Cosco,13210.0,3.4,2022-03-03
1809,Grocery,Snacks,Dabur,780.0,3.4,2022-08-22
1810,Sports,Fitness Equipment,Cosco,8960.0,4.1,2023-05-28
1811,Sports,Yoga,Adidas,5370.0,4.7,2022-06-14
1812,Home & Kitchen,Bedding,Prestige,8620.0,4.0,2022-04-18
1813,Books,Non-Fiction,Penguin,180.0,3.7,2022-10-23
1814,Fashion,Women Clothing,H&M,1020.0,3.4,2023-01-01
1815,Books,Children,Rupa,190.0,4.5,2022-06-20
1816,Beauty,Makeup,Himalaya,490.0,4.6,2022-02-28
1817,Electronics,Laptops,OnePlus,36680.0,4.5,2022-10-05
1818,Fashion,Women Clothing,Myntra,8900.0,4.6,2023-04-26
1819,Home & Kitchen,Cookware,Pigeon,10050.0,3.6,2022-11-19
1820,Electronics,Laptops,Apple,18960.0,4.6,2022-09-22
1821,Electronics,Smartphones,Samsung,88980.0,4.8,2022-01-28
1822,Books,Non-Fiction,Penguin,440.0,3.9,2022-09-11
1823,Books,Children,Scholastic,280.0,4.5,2023-01-05
1824,Grocery,Snacks,ITC,100.0,4.3,2022-09-29
1825,Fashion,Accessories,Puma,9290.0,4.2,2022-09-08
1826,Books,Academic,HarperCollins,600.0,4.3,2022-11-20
1827,Grocery,Dairy,Tata,150.0,3.7,2022-11-17
1828,Books,Comics,Scholastic,740.0,3.5,2022-05-26
1829,Beauty,Skincare,Himalaya,1450.0,4.6,2022-11-19
1830,Fashion,Accessories,Puma,7780.0,4.7,2022-06-07
1831,Beauty,Personal Care,Mamaearth,3630.0,4.2,2022-03-03
1832,Sports,Fitness Equipment,Decathlon,17060.0,4.1,2022-11-15
1833,Electronics,Laptops,Sony,29130.0,3.2,2023-01-15
1834,Sports,Cricket,Decathlon,10320.0,4.3,2022-12-08
1835,Books,Non-Fiction,Scholastic,570.0,3.5,2023-05-23
1836,Home & Kitchen,Cookware,Milton,21540.0,3.9,2023-04-07
1837,Grocery,Snacks,Nestle,280.0,4.5,2022-10-29
1838,Fashion,Footwear,H&M,2950.0,4.3,2023-05-20
1839,Beauty,Fragrances,Nykaa,1500.0,4.8,2023-02-04
1840,Home & Kitchen,Appliances,Philips,1210.0,3.7,2022-02-24
1841,Electronics,Smartwatches,Samsung,58290.0,4.0,2023-06-08
1842,Fashion,Accessories,Myntra,5550.0,3.1,2023-04-14
1843,Home & Kitchen,Decor,Philips,15000.0,4.1,2022-12-27
1844,Books,Academic,Westland,120.0,3.0,2022-05-05
1845,Electronics,Earphones,Samsung,70430.0,4.7,2022-09-17
1846,Grocery,Beverages,Dabur,220.0,3.8,2022-04-05
1847,Grocery,Dairy,Tata,590.0,5.0,2022-08-16
1848,Fashion,Footwear,FabIndia,500.0,4.0,2023-02-11
1849,Fashion,Footwear,Biba,9390.0,4.5,2023-05-04
1850,Home & Kitchen,Furniture,Prestige,20630.0,4.5,2022-08-11
1851,Fashion,Footwear,Zara,6560.0,3.3,2022-11-01
1852,Fashion,Kids Wear,W,9360.0,3.4,2022-10-01
1853,Fashion,Accessories,W,5820.0,3.1,2022-09-06
1854,Beauty,Skincare,L'Oreal,3000.0,3.4,2023-03-01
1855,Books,Academic,Rupa,930.0,3.5,2022-12-29
1856,Books,Comics,Rupa,860.0,4.4,2022-04-29
1857,Fashion,Accessories,Biba,2090.0,3.0,2022-10-22
1858,Books,Non-Fiction,Westland,760.0,4.0,2022-05-16
1859,Grocery,Snacks,Dabur,300.0,2.9,2022-08-07
1860,Sports,Cricket,Cosco,17280.0,4.8,2023-05-03
1861,Beauty,Skincare,L'Oreal,2100.0,4.6,2022-02-01
1862,Grocery,Beverages,Tata,300.0,4.8,2022-12-11
1863,Books,Academic,Penguin,170.0,4.0,2022-08-25
1864,Sports,Fitness Equipment,Nike,19300.0,3.6,2022-05-20
1865,Books,Non-Fiction,Scholastic,750.0,3.2,2023-05-04
1866,Grocery,Beverages,Dabur,650.0,4.1,2022-06-23
1867,Grocery,Personal Hygiene,Dabur,950.0,3.8,2023-03-07
1868,Beauty,Fragrances,Nykaa,990.0,4.2,2022-11-22
1869,Books,Academic,HarperCollins,920.0,3.3,2023-04-13
1870,Fashion,Women Clothing,Biba,4520.0,4.9,2023-03-05
1871,Grocery,Personal Hygiene,ITC,110.0,4.9,2022-05-03
1872,Electronics,Smartphones,Apple,57210.0,3.9,2022-06-19
1873,Electronics,Earphones,Apple,134160.0,4.2,2023-06-19
1874,Beauty,Personal Care,Biotique,3960.0,4.9,2022-12-18
1875,Fashion,Accessories,Zara,3740.0,3.6,2022-09-12
1876,Electronics,Smartphones,OnePlus,27640.0,4.0,2022-07-19
1877,Electronics,Tablets,boAt,33690.0,4.3,2023-01-06
1878,Electronics,Smartwatches,Mi,31830.0,3.3,2023-04-06
1879,Grocery,Snacks,Tata,980.0,4.1,2022-07-17
1880,Home & Kitchen,Cookware,Pigeon,9480.0,3.5,2022-06-13
1881,Books,Children,Rupa,640.0,4.6,2022-01-28
1882,Sports,Cricket,Cosco,10970.0,2.8,2022-03-02
1883,Beauty,Haircare,Mamaearth,230.0,4.2,2023-05-05
1884,Electronics,Laptops,Sony,18620.0,4.1,2022-10-13
1885,Home & Kitchen,Furniture,Philips,17970.0,4.2,2022-11-28
1886,Sports,Outdoor,Nike,2800.0,3.3,2022-12-02
1887,Grocery,Personal Hygiene,Britannia,530.0,3.8,2022-12-26
1888,Electronics,Smartwatches,OnePlus,67100.0,4.2,2022-07-22
1889,Fashion,Women Clothing,Zara,8230.0,4.0,2022-02-28
1890,Grocery,Dairy,Tata,890.0,3.4,2022-03-10
1891,Beauty,Makeup,Lakme,930.0,4.5,2022-10-14
1892,Electronics,Laptops,Samsung,7540.0,3.9,2023-03-10
1893,Beauty,Makeup,Himalaya,3530.0,3.9,2022-12-15
1894,Books,Comics,Rupa,950.0,2.8,2022-12-13
1895,Sports,Fitness Equipment,Decathlon,6840.0,3.5,2023-03-25
1896,Fashion,Women Clothing,FabIndia,4240.0,3.4,2023-02-07
1897,Fashion,Accessories,H&M,5120.0,4.9,2022-04-17
1898,Sports,Fitness Equipment,Decathlon,15390.0,3.1,2022-11-12
1899,Grocery,Snacks,Dabur,570.0,4.5,2022-11-28
1900,Electronics,Earphones,boAt,22360.0,3.9,2023-01-31
1901,Home & Kitchen,Furniture,IKEA,18220.0,3.2,2022-10-21
1902,Electronics,Smartwatches,Sony,131880.0,4.9,2023-01-22
1903,Beauty,Makeup,Lakme,2260.0,4.8,2023-03-06
1904,Sports,Yoga,Nivia,16710.0,4.9,2023-01-04
1905,Sports,Footwear,Cosco,5560.0,3.0,2022-03-30
1906,Electronics,Smartwatches,Realme,121750.0,3.8,2022-06-04
1907,Beauty,Makeup,Lakme,2570.0,4.2,2023-04-06
1908,Sports,Yoga,Decathlon,4490.0,3.8,2022-03-16
1909,Fashion,Footwear,W,2280.0,4.7,2023-03-18
1910,Books,Academic,Rupa,710.0,4.1,2022-05-31
1911,Home & Kitchen,Furniture,Milton,16490.0,3.4,2022-01-03
1912,Home & Kitchen,Cookware,Milton,18920.0,3.2,2022-12-19
1913,Electronics,Tablets,Sony,67330.0,3.7,2022-07-02
1914,Beauty,Personal Care,Mamaearth,3810.0,4.6,2022-08-14
1915,Books,Non-Fiction,Westland,960.0,4.9,2023-05-24
1916,Electronics,Laptops,OnePlus,58710.0,3.9,2022-07-09
1917,Electronics,Laptops,Sony,37750.0,2.9,2022-12-16
1918,Beauty,Personal Care,Himalaya,1810.0,4.1,2023-01-12
1919,Fashion,Women Clothing,Biba,3190.0,3.5,2023-02-02
1920,Beauty,Skincare,Lakme,2940.0,4.5,2022-01-01
1921,Grocery,Beverages,Amul,820.0,3.3,2022-02-17
1922,Books,Non-Fiction,Penguin,280.0,4.8,2022-03-16
1923,Grocery,Snacks,Dabur,420.0,4.2,2022-05-09
1924,Sports,Yoga,Decathlon,8790.0,4.9,2022-10-01
1925,Sports,Yoga,Cosco,17340.0,4.6,2022-01-29
1926,Books,Children,Penguin,480.0,2.9,2022-10-06
1927,Beauty,Skincare,Nykaa,3960.0,3.3,2023-04-01
1928,Electronics,Smartphones,Sony,42030.0,4.1,2023-05-15
1929,Home & Kitchen,Decor,Philips,11750.0,3.8,2023-01-26
1930,Fashion,Kids Wear,Biba,4690.0,3.2,2022-03-23
1931,Home & Kitchen,Bedding,Pigeon,14790.0,3.5,2022-01-07
1932,Books,Academic,Rupa,970.0,4.6,2023-03-24
1933,Beauty,Skincare,Himalaya,830.0,4.5,2023-05-27
1934,Home & Kitchen,Cookware,IKEA,5280.0,3.9,2022-08-28
1935,Books,Fiction,Rupa,200.0,4.4,2023-05-31
1936,Sports,Outdoor,Adidas,8480.0,4.4,2022-06-26
1937,Electronics,Laptops,Apple,31140.0,3.3,2023-06-21
1938,Grocery,Snacks,Tata,330.0,4.5,2022-01-15
1939,Beauty,Skincare,Mamaearth,4320.0,3.1,2022-01-07
1940,Home & Kitchen,Decor,Cello,7900.0,4.5,2023-03-06
1941,Beauty,Fragrances,Lakme,1880.0,4.6,2022-09-30
1942,Electronics,Smartwatches,Realme,104510.0,3.7,2022-10-31
1943,Home & Kitchen,Bedding,Cello,17750.0,3.3,2022-03-28
1944,Electronics,Smartwatches,Realme,122910.0,3.5,2023-03-27
1945,Books,Children,Westland,930.0,4.6,2023-04-06
1946,Grocery,Dairy,Nestle,820.0,4.4,2023-01-30
1947,Beauty,Makeup,L'Oreal,4870.0,2.9,2022-12-28
1948,Fashion,Men Clothing,W,6780.0,4.8,2022-05-24
1949,Sports,Outdoor,Decathlon,6720.0,3.5,2022-07-09
1950,Electronics,Smartwatches,OnePlus,9770.0,4.1,2023-06-16
1951,Beauty,Personal Care,Mamaearth,3010.0,3.9,2022-05-28
1952,Beauty,Makeup,Nykaa,3730.0,3.1,2022-01-06
1953,Beauty,Skincare,Biotique,3530.0,3.6,2022-02-11
1954,Beauty,Personal Care,Mamaearth,3010.0,4.0,2022-08-26
1955,Books,Comics,Westland,810.0,3.4,2022-03-05
1956,Beauty,Fragrances,Mamaearth,1590.0,4.7,2023-03-19
1957,Fashion,Kids Wear,Zara,2610.0,4.6,2022-03-31
1958,Home & Kitchen,Furniture,Prestige,5980.0,4.0,2022-07-14
1959,Sports,Cricket,Adidas,16450.0,4.8,2022-04-22
1960,Electronics,Tablets,OnePlus,100450.0,3.7,2022-09-15
1961,Sports,Yoga,Decathlon,6990.0,3.9,2023-01-16
1962,Fashion,Footwear,Myntra,1700.0,3.7,2022-12-18
1963,Electronics,Earphones,Apple,62100.0,3.8,2022-09-17
1964,Home & Kitchen,Bedding,Pigeon,28620.0,3.3,2022-03-16
1965,Beauty,Personal Care,Himalaya,1080.0,3.9,2022-04-02
1966,Books,Non-Fiction,Rupa,410.0,3.7,2023-03-11
1967,Sports,Outdoor,Adidas,13210.0,3.2,2022-12-30
1968,Books,Comics,Westland,700.0,3.0,2022-05-25
1969,Home & Kitchen,Bedding,Prestige,20840.0,4.1,2022-04-24
1970,Grocery,Dairy,ITC,280.0,3.7,2022-11-10
1971,Books,Children,Westland,730.0,3.2,2022-07-20
1972,Beauty,Personal Care,Nykaa,770.0,4.0,2023-01-06
1973,Grocery,Staples,Amul,970.0,3.8,2023-03-21
1974,Beauty,Personal Care,Biotique,4210.0,4.8,2022-02-19
1975,Electronics,Smartphones,Apple,98420.0,4.8,2023-05-22
1976,Grocery,Staples,Britannia,770.0,4.3,2022-11-17
1977,Grocery,Snacks,Tata,210.0,4.9,2023-04-11
1978,Fashion,Men Clothing,H&M,1420.0,4.7,2023-01-10
1979,Books,Fiction,Scholastic,140.0,3.4,2022-12-27
1980,Books,Children,HarperCollins,840.0,4.6,2022-10-05
1981,Beauty,Haircare,Mamaearth,270.0,3.7,2023-03-12
1982,Beauty,Haircare,Biotique,3980.0,4.1,2022-12-28
1983,Electronics,Tablets,Apple,43550.0,4.4,2023-01-28
1984,Fashion,Footwear,H&M,6800.0,3.0,2022-10-11
1985,Electronics,Laptops,Samsung,96660.0,3.5,2023-06-24
1986,Grocery,Beverages,Tata,680.0,4.8,2022-03-04
1987,Fashion,Footwear,W,3110.0,4.5,2022-12-21
1988,Electronics,Smartwatches,OnePlus,55680.0,4.5,2022-08-06
1989,Books,Non-Fiction,HarperCollins,560.0,4.7,2023-04-22
1990,Electronics,Laptops,OnePlus,40840.0,3.5,2022-07-27
1991,Electronics,Smartphones,Mi,2300.0,3.9,2022-06-28
1992,Fashion,Footwear,Biba,6960.0,4.9,2022-05-13
1993,Grocery,Dairy,Amul,640.0,3.3,2023-03-23
1994,Home & Kitchen,Decor,IKEA,13340.0,2.9,2022-05-11
1995,Beauty,Makeup,L'Oreal,4740.0,3.5,2022-11-14
1996,Sports,Fitness Equipment,Decathlon,9470.0,3.0,2023-02-03
1997,Beauty,Fragrances,Lakme,1760.0,4.3,2022-08-11
1998,Grocery,Personal Hygiene,Dabur,870.0,4.1,2022-07-03
1999,Beauty,Skincare,Mamaearth,4810.0,3.6,2022-04-11
2000,Fashion,Footwear,Puma,8570.0,4.2,2022-02-21
